analysis_date,window,factor_order,factor_name,factor_orientation,target_name,target_role,factor_universe_n,label_valid_n,factor_nonmissing_n,pair_n,label_valid_share,factor_nonmissing_share,pair_share_of_factor_universe,pair_share_of_label_valid,factor_unique_n,target_unique_n,rank_ic,ic_status
2021-09-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4360,4360,4300,4300,1.0,0.9862385321100917,0.9862385321100917,0.9862385321100917,2244,4300,0.00850126861315876,PASS
2021-10-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4398,4398,4351,4351,1.0,0.9893133242382901,0.9893133242382901,0.9893133242382901,2143,4351,0.027705577175497424,PASS
2021-11-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4432,4432,4392,4392,1.0,0.9909747292418772,0.9909747292418772,0.9909747292418772,2323,4392,0.03993108905928942,PASS
2021-12-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4472,4472,4418,4418,1.0,0.9879248658318426,0.9879248658318426,0.9879248658318426,2403,4418,0.039056778891210515,PASS
2022-01-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4502,4502,4459,4459,1.0,0.9904486894713461,0.9904486894713461,0.9904486894713461,2248,4459,0.009690695026465418,PASS
2022-02-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4532,4532,4498,4498,1.0,0.9924977934686673,0.9924977934686673,0.9924977934686673,2101,4498,-0.07510687984185561,PASS
2022-03-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4578,4578,4524,4524,1.0,0.9882044560943644,0.9882044560943644,0.9882044560943644,2202,4524,0.04259999461474848,PASS
2022-04-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4602,4602,4560,4560,1.0,0.9908735332464146,0.9908735332464146,0.9908735332464146,2333,4533,0.04600804449443525,PASS
2022-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4568,4568,4547,4547,1.0,0.9954028021015762,0.9954028021015762,0.9954028021015762,2302,4547,0.047779392701587466,PASS
2022-06-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4602,4602,4561,4561,1.0,0.9910908300738809,0.9910908300738809,0.9910908300738809,2492,4561,-0.048277980307814404,PASS
2022-07-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4643,4643,4595,4595,1.0,0.9896618565582598,0.9896618565582598,0.9896618565582598,2500,4595,0.07415172753587722,PASS
2022-08-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4671,4671,4636,4636,1.0,0.9925069578248769,0.9925069578248769,0.9925069578248769,2214,4636,0.0269500551819549,PASS
2022-09-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4709,4709,4666,4666,1.0,0.9908685495858993,0.9908685495858993,0.9908685495858993,1951,4666,0.061225580848049715,PASS
2022-10-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4734,4734,4704,4704,1.0,0.9936628643852978,0.9936628643852978,0.9936628643852978,1960,4704,-0.0736430905043563,PASS
2022-11-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4774,4774,4727,4727,1.0,0.9901550062840385,0.9901550062840385,0.9901550062840385,2141,4727,0.012054428329634615,PASS
2022-12-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4812,4812,4765,4765,1.0,0.9902327514546966,0.9902327514546966,0.9902327514546966,2044,4765,0.06985683276470919,PASS
2023-01-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4838,4837,4807,4806,0.9997933030177759,0.9935923935510541,0.9933856965688301,0.993591068844325,1986,4806,-0.024213937356622747,PASS
2023-02-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4853,4851,4825,4823,0.9995878837832268,0.9942303729651761,0.9938182567484031,0.9942279942279942,2043,4823,-0.02382647308385608,PASS
2023-03-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4884,4884,4850,4850,1.0,0.993038493038493,0.993038493038493,0.993038493038493,2394,4850,0.021431366600800823,PASS
2023-04-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4896,4896,4878,4878,1.0,0.9963235294117647,0.9963235294117647,0.9963235294117647,2633,4860,0.03056005343370003,PASS
2023-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4888,4887,4863,4862,0.9997954173486089,0.994885433715221,0.9946808510638298,0.9948843871495805,2354,4861,0.07203184672046062,PASS
2023-06-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4899,4899,4867,4867,1.0,0.9934680547050418,0.9934680547050418,0.9934680547050418,2290,4867,0.12185942601098486,PASS
2023-07-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4920,4920,4895,4895,1.0,0.9949186991869918,0.9949186991869918,0.9949186991869918,2443,4895,-0.05207876449121742,PASS
2023-08-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4955,4955,4918,4918,1.0,0.9925327951564077,0.9925327951564077,0.9925327951564077,2300,4918,0.030549999742986157,PASS
2023-09-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4998,4998,4952,4952,1.0,0.990796318527411,0.990796318527411,0.990796318527411,2130,4952,0.05843444378344885,PASS
2023-10-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5021,5021,4995,4995,1.0,0.9948217486556463,0.9948217486556463,0.9948217486556463,2128,4995,0.021990678713443818,PASS
2023-11-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5044,5044,5019,5019,1.0,0.9950436161776368,0.9950436161776368,0.9950436161776368,2246,5019,0.011742244232464652,PASS
2023-12-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5056,5055,5040,5039,0.9998022151898734,0.9968354430379747,0.9966376582278481,0.9968348170128586,2400,5039,-0.08293564649252655,PASS
2024-01-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5061,5061,5047,5047,1.0,0.9972337482710927,0.9972337482710927,0.9972337482710927,2547,5047,-0.03437960944152161,PASS
2024-02-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5068,5068,5059,5059,1.0,0.9982241515390686,0.9982241515390686,0.9982241515390686,2252,5059,-0.02873404346766472,PASS
2024-03-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5078,5078,5063,5063,1.0,0.9970460811343048,0.9970460811343048,0.9970460811343048,1923,5063,0.08923072226337433,PASS
2024-04-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5091,5091,5075,5075,1.0,0.9968571989785897,0.9968571989785897,0.9968571989785897,1974,5060,-0.10452770078752052,PASS
2024-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5075,5075,5069,5069,1.0,0.9988177339901478,0.9988177339901478,0.9988177339901478,2507,5068,0.02463403915637008,PASS
2024-06-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5074,5074,5063,5063,1.0,0.997832085139929,0.997832085139929,0.997832085139929,2736,5059,-0.012142646113471992,PASS
2024-07-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5068,5068,5061,5061,1.0,0.9986187845303868,0.9986187845303868,0.9986187845303868,2848,5061,0.02870176425674704,PASS
2024-08-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5068,5068,5063,5063,1.0,0.9990134175217048,0.9990134175217048,0.9990134175217048,2396,5063,-0.014225044645448987,PASS
2024-09-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5067,5067,5059,5059,1.0,0.9984211565028617,0.9984211565028617,0.9984211565028617,2643,5059,-0.08733666443898086,PASS
2024-10-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5062,5062,5056,5056,1.0,0.9988146977479258,0.9988146977479258,0.9988146977479258,2926,5056,-0.02766448352747741,PASS
2024-11-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5054,5054,5043,5043,1.0,0.9978235061337555,0.9978235061337555,0.9978235061337555,2626,5043,0.04632990823043405,PASS
2024-12-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5053,5053,5038,5038,1.0,0.997031466455571,0.997031466455571,0.997031466455571,2577,5038,0.027115410942378605,PASS
2025-01-27,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5059,5059,5036,5036,1.0,0.9954536469658035,0.9954536469658035,0.9954536469658035,2607,5036,0.06424576231975779,PASS
2025-02-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5071,5071,5052,5052,1.0,0.9962532044961546,0.9962532044961546,0.9962532044961546,2594,5052,0.01778812951610827,PASS
2025-03-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5068,5068,5048,5048,1.0,0.9960536700868192,0.9960536700868192,0.9960536700868192,2658,5048,0.04134866844975043,PASS
2025-04-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5078,5078,5049,5049,1.0,0.9942890901929894,0.9942890901929894,0.9942890901929894,2850,5038,-0.017775467473756502,PASS
2025-05-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5066,5066,5051,5051,1.0,0.9970390840900119,0.9970390840900119,0.9970390840900119,2655,5051,0.1393492165226077,PASS
2025-06-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5084,5084,5054,5054,1.0,0.9940991345397325,0.9940991345397325,0.9940991345397325,2535,5054,0.020099788572247552,PASS
2025-07-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5093,5093,5072,5072,1.0,0.9958766935008836,0.9958766935008836,0.9958766935008836,2875,5072,-0.013392232078539243,PASS
2025-08-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5108,5108,5082,5082,1.0,0.9949099451840251,0.9949099451840251,0.9949099451840251,2832,5082,0.07458458262082467,PASS
2025-09-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5119,5119,5099,5099,1.0,0.9960929869115062,0.9960929869115062,0.9960929869115062,2735,5099,0.06739372556266911,PASS
2025-10-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5118,5118,5109,5109,1.0,0.9982415005861665,0.9982415005861665,0.9982415005861665,2567,5109,0.032799788134120454,PASS
2025-11-28,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5119,5119,5106,5106,1.0,0.997460441492479,0.997460441492479,0.997460441492479,2693,5106,0.05905647069267251,PASS
2025-12-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5119,5119,5103,5103,1.0,0.9968743895292049,0.9968743895292049,0.9968743895292049,2534,5103,0.044394944478112465,PASS
2026-01-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5126,5126,5106,5106,1.0,0.9960983222785798,0.9960983222785798,0.9960983222785798,2940,5105,-0.029340304004273402,PASS
2026-02-27,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5126,5126,5116,5116,1.0,0.9980491611392899,0.9980491611392899,0.9980491611392899,2176,5116,0.06744769262040068,PASS
2026-03-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5145,5145,5114,5114,1.0,0.993974732750243,0.993974732750243,0.993974732750243,2620,5114,-0.06173047420975537,PASS
2026-04-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5150,5150,5131,5131,1.0,0.9963106796116505,0.9963106796116505,0.9963106796116505,2654,5120,-0.007091404579390674,PASS
2026-05-29,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5149,5149,5133,5133,1.0,0.9968926005049524,0.9968926005049524,0.9968926005049524,2678,5133,0.07979921144831775,PASS
2026-06-30,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5156,5156,5141,5141,1.0,0.9970907680372382,0.9970907680372382,0.9970907680372382,2449,5141,0.05358199988492441,PASS
2026-07-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5172,5172,5148,5148,1.0,0.9953596287703016,0.9953596287703016,0.9953596287703016,2032,5148,0.01691446875097991,PASS
2026-08-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5175,0,5166,0,0.0,0.9982608695652174,0.0,,0,0,,INSUFFICIENT_OBS
2026-09-03,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5176,0,5175,0,0.0,0.999806800618238,0.0,,0,0,,INSUFFICIENT_OBS
2015-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1534,1534,0,0,1.0,0.0,0.0,0.0,0,0,,INSUFFICIENT_OBS
2015-08-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1506,1506,1437,1437,1.0,0.954183266932271,0.954183266932271,0.954183266932271,444,1417,0.08348022677824386,PASS
2015-09-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1562,1562,1455,1455,1.0,0.9314980793854033,0.9314980793854033,0.9314980793854033,419,1436,0.10919110997495696,PASS
2015-10-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1618,1618,1499,1499,1.0,0.9264524103831892,0.9264524103831892,0.9264524103831892,415,1487,0.031228918271224336,PASS
2015-11-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1723,1723,1558,1558,1.0,0.9042367962855484,0.9042367962855484,0.9042367962855484,466,1543,0.0133752741694697,PASS
2015-12-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1836,1836,1666,1666,1.0,0.9074074074074074,0.9074074074074074,0.9074074074074074,546,1650,-0.012366353241444882,PASS
2016-01-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1972,1972,1794,1794,1.0,0.90973630831643,0.90973630831643,0.90973630831643,644,1768,-0.04343266435492912,PASS
2016-02-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2013,2013,1931,1931,1.0,0.9592647789369101,0.9592647789369101,0.9592647789369101,654,1904,-0.0667449614876472,PASS
2016-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2061,2061,1945,1945,1.0,0.9437166424065987,0.9437166424065987,0.9437166424065987,723,1906,0.015710761062236917,PASS
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2077,2077,1961,1961,1.0,0.9441502166586423,0.9441502166586423,0.9441502166586423,665,1933,-0.02553443693754411,PASS
2016-05-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2124,2124,2014,2014,1.0,0.948210922787194,0.948210922787194,0.948210922787194,748,1985,-0.004242431446373229,PASS
2016-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2171,2171,2064,2064,1.0,0.9507139567019807,0.9507139567019807,0.9507139567019807,741,2049,0.05991226159111078,PASS
2016-07-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2198,2198,2127,2127,1.0,0.967697907188353,0.967697907188353,0.967697907188353,826,2115,-0.030504631288777322,PASS
2016-08-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2258,2258,2163,2163,1.0,0.95792736935341,0.95792736935341,0.95792736935341,881,2147,-0.014822844728388778,PASS
2016-09-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2294,2294,2210,2210,1.0,0.963382737576286,0.963382737576286,0.963382737576286,870,2184,-0.007331019282976471,PASS
2016-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2315,2315,2244,2244,1.0,0.9693304535637149,0.9693304535637149,0.9693304535637149,860,2231,0.060404024608736104,PASS
2016-11-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2356,2356,2265,2265,1.0,0.9613752122241087,0.9613752122241087,0.9613752122241087,949,2243,-0.06779804073201624,PASS
2016-12-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2394,2394,2299,2299,1.0,0.9603174603174603,0.9603174603174603,0.9603174603174603,1001,2282,0.020620543908882558,PASS
2017-01-26,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2428,2428,2351,2351,1.0,0.9682866556836903,0.9682866556836903,0.9682866556836903,1006,2326,-0.047184007907713314,PASS
2017-02-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2432,2432,2379,2379,1.0,0.9782072368421053,0.9782072368421053,0.9782072368421053,923,2360,0.02364130723140244,PASS
2017-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2490,2490,2384,2384,1.0,0.957429718875502,0.957429718875502,0.957429718875502,947,2370,-0.054663385589731155,PASS
2017-04-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2519,2519,2453,2453,1.0,0.9737991266375546,0.9737991266375546,0.9737991266375546,1104,2408,0.0034070994442465946,PASS
2017-05-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2528,2528,2444,2444,1.0,0.9667721518987342,0.9667721518987342,0.9667721518987342,1079,2420,-0.04051227010258413,PASS
2017-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2594,2594,2479,2479,1.0,0.9556669236700077,0.9556669236700077,0.9556669236700077,1081,2465,-0.0114088388451566,PASS
2017-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2639,2639,2545,2545,1.0,0.9643804471390678,0.9643804471390678,0.9643804471390678,1145,2523,0.0019140997185121827,PASS
2017-08-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2674,2674,2599,2599,1.0,0.9719521316379955,0.9719521316379955,0.9719521316379955,1102,2591,0.019063798758278506,PASS
2017-09-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2754,2754,2649,2649,1.0,0.9618736383442266,0.9618736383442266,0.9618736383442266,1102,2630,0.0513570472260585,PASS
2017-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2795,2795,2724,2724,1.0,0.9745974955277281,0.9745974955277281,0.9745974955277281,1152,2701,0.02715018685318793,PASS
2017-11-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2837,2837,2752,2752,1.0,0.9700387733521325,0.9700387733521325,0.9700387733521325,1165,2723,0.03250463367843234,PASS
2017-12-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2851,2851,2782,2782,1.0,0.9757979656260961,0.9757979656260961,0.9757979656260961,1038,2762,0.009219750019146615,PASS
2018-01-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2901,2901,2805,2805,1.0,0.9669079627714581,0.9669079627714581,0.9669079627714581,1198,2778,-0.015048295865356711,PASS
