design,window_size,step,overlap_ratio,window_id,window_start,network_date,stock_1,name_1,industry_1,stock_2,name_2,industry_2,same_industry,selected,partial_correlation
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000568,泸州老窖,食品饮料,000725,京东方A,电子,False,True,0.006744065679861986
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000568,泸州老窖,食品饮料,002475,立讯精密,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,False,True,0.12236920019227324
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,False,True,0.1130259340827074
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600887,伊利股份,食品饮料,002460,赣锋锂业,新能源,False,True,0.0700313765461969
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600887,伊利股份,食品饮料,002415,海康威视,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600887,伊利股份,食品饮料,000725,京东方A,电子,False,True,0.010965709983932188
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600887,伊利股份,食品饮料,603501,韦尔股份,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600887,伊利股份,食品饮料,002475,立讯精密,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600887,伊利股份,食品饮料,601318,中国平安,非银金融,False,True,0.018966382730452515
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600887,伊利股份,食品饮料,600030,中信证券,非银金融,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,002460,赣锋锂业,新能源,002415,海康威视,电子,False,True,0.11454570205213191
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,002460,赣锋锂业,新能源,000725,京东方A,电子,False,True,0.08789789971647047
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,002460,赣锋锂业,新能源,603501,韦尔股份,电子,False,True,0.1108467648234745
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,002460,赣锋锂业,新能源,002475,立讯精密,电子,False,True,0.06943990784437601
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,002460,赣锋锂业,新能源,601318,中国平安,非银金融,False,False,0.0
