analysis_date,window,factor_name,family,tier,row_count,eligible_count,nonmissing_count,eligible_nonmissing_share,mean,std,q01,q25,median,q75,q99,iqr,unique_count,zero_share,varying,range_violation_count
2019-10-31,60,cross_industry_strength_ratio,industry,auxiliary,3628,3628,3628,1.0,0.8313670063536512,0.17181858754966192,0.30661303624875563,0.762984396351056,0.889153870394704,0.9552805865107701,1.0000000390546664,0.1922961901597141,3592,0.0,True,244
2019-11-29,60,cross_industry_strength_ratio,industry,auxiliary,3638,3638,3638,1.0,0.8330171070251543,0.17649570538121312,0.27336057730323093,0.7698106190180833,0.8880019529457879,0.9615465520351838,1.0000000394644155,0.19173593301710046,3567,0.0,True,326
2019-12-31,60,cross_industry_strength_ratio,industry,auxiliary,3641,3640,3640,1.0,0.8271735530579972,0.18516066489503444,0.25457337598497876,0.7595116901347514,0.8864779044171771,0.963268342471403,1.0000000419765818,0.20375665233665163,3587,0.0,True,332
2020-01-23,60,cross_industry_strength_ratio,industry,auxiliary,3663,3659,3659,1.0,0.7906383173626583,0.22764079205968404,0.15283088585168678,0.6951951720501934,0.8680757543879677,0.9637749078470346,1.0000000426287032,0.26857973579684113,3554,0.0010931948619841486,True,365
2020-02-28,60,cross_industry_strength_ratio,industry,auxiliary,3697,3498,3498,1.0,0.7305137704930786,0.2919588696641309,0.0,0.560570832234377,0.8375451740579511,0.9810336587857775,1.0000000446150814,0.42046282655140055,3080,0.029159519725557463,True,251
2020-03-31,60,cross_industry_strength_ratio,industry,auxiliary,3718,3632,3632,1.0,0.7148185617354559,0.2758713637587281,0.0,0.5297875552104778,0.7963341708208687,0.9532724755678081,1.0000000415050272,0.4234849203573303,3395,0.013766519823788546,True,259
2020-04-30,60,cross_industry_strength_ratio,industry,auxiliary,3744,3726,3726,1.0,0.7323818254012214,0.2544785303260594,0.057968554802552995,0.5668293199120719,0.8065691554449639,0.9474172314846325,1.0000000405979637,0.38058791157256067,3595,0.004025764895330112,True,308
2020-05-29,60,cross_industry_strength_ratio,industry,auxiliary,3738,3736,3736,1.0,0.7631630754923057,0.22228119129507581,0.16714649275833834,0.608230174253066,0.8309158024837253,0.9476377527439045,1.0000000407104706,0.33940757849083847,3664,0.0,True,316
2020-06-30,60,cross_industry_strength_ratio,industry,auxiliary,3749,3749,3749,1.0,0.7877016863095094,0.20229368889056662,0.20644403270892767,0.6686890733789514,0.8489801308046839,0.9483544154815856,1.0000000388053691,0.27966534210263416,3705,0.0,True,277
2020-07-31,60,cross_industry_strength_ratio,industry,auxiliary,3765,3753,3753,1.0,0.7879373688805333,0.21955484192581032,0.14343424009203978,0.6741567575061833,0.8525228544038542,0.9691063211309023,1.0000000414548698,0.294949563624719,3632,0.0021316280309086064,True,366
2020-08-31,60,cross_industry_strength_ratio,industry,auxiliary,3791,3786,3786,1.0,0.7954575587832388,0.21113510886871478,0.16927751514338255,0.6978667647418727,0.8608067976756348,0.9601669575791277,1.000000041790163,0.26230019283725503,3689,0.000792393026941363,True,363
2020-09-30,60,cross_industry_strength_ratio,industry,auxiliary,3821,3804,3804,1.0,0.812475595694094,0.2017847631835417,0.22058937820021135,0.7190468428938765,0.8762520403450923,0.9824267606085565,1.0000000428953082,0.26337991771467995,3637,0.001840168243953733,True,385
2020-10-30,60,cross_industry_strength_ratio,industry,auxiliary,3864,3855,3855,1.0,0.8178609823136231,0.19321774641495268,0.23909387309991956,0.7302022078699805,0.8775785562866666,0.9716929465182884,1.0000000422808348,0.24149073864830795,3733,0.0010376134889753567,True,394
2020-11-30,60,cross_industry_strength_ratio,industry,auxiliary,3936,3930,3930,1.0,0.8001190995212103,0.20038246211206978,0.22029193172880168,0.6984567127221329,0.8619219703697881,0.9588169679362091,1.0000000412883758,0.26036025521407613,3814,0.0010178117048346056,True,332
2020-12-31,60,cross_industry_strength_ratio,industry,auxiliary,4004,4004,4004,1.0,0.7833740390213365,0.1961103366761369,0.24026767947378086,0.6657446379010543,0.8361162975406298,0.9415825938790647,1.0000000382211687,0.2758379559780104,3943,0.0,True,278
2021-01-29,60,cross_industry_strength_ratio,industry,auxiliary,4030,4024,4024,1.0,0.775197275807968,0.21261901830408125,0.1904304004863875,0.6520852104487911,0.8355261371764939,0.9449936168401369,1.0000000401054716,0.29290840639134585,3931,0.0014910536779324055,True,296
2021-02-26,60,cross_industry_strength_ratio,industry,auxiliary,4045,4041,4041,1.0,0.7810613028949827,0.2115003401394731,0.20147512687235752,0.6647788261227908,0.8441000553371362,0.9488218470246903,1.0000000408570573,0.2840430209018995,3957,0.0012373174956693887,True,318
2021-03-31,60,cross_industry_strength_ratio,industry,auxiliary,4099,4086,4086,1.0,0.7734153525642757,0.21615700068013038,0.1988555204874396,0.6466676291904249,0.8373242678787003,0.9474723006361969,1.0000000405816782,0.30080467144577205,3939,0.0012236906510034262,True,307
2021-04-30,60,cross_industry_strength_ratio,industry,auxiliary,4136,4133,4133,1.0,0.7870648216391412,0.20381310761315635,0.23345454063079615,0.6728089831880903,0.8507491635266198,0.9465869526766639,1.000000039580933,0.2737779694885736,4065,0.0007258649891120251,True,313
2021-05-31,60,cross_industry_strength_ratio,industry,auxiliary,4160,4160,4160,1.0,0.7827431869940129,0.20353632975787017,0.21818589133534477,0.671164652748722,0.8390627849423795,0.9414903166177665,1.0000000366471828,0.27032566386904455,4105,0.0,True,291
2021-06-30,60,cross_industry_strength_ratio,industry,auxiliary,4199,4199,4199,1.0,0.7791623062184412,0.20769306604445995,0.21378642561710282,0.6590759882188395,0.8476568392710907,0.9419981625876841,1.0000000374306297,0.2829221743688446,4165,0.0,True,273
2021-07-30,60,cross_industry_strength_ratio,industry,auxiliary,4256,4254,4254,1.0,0.7600455688413322,0.23059813502613366,0.1633748005971382,0.6251165069397218,0.837679908508669,0.9444333070357301,1.0000000399671676,0.3193168000960084,4193,0.0,True,310
2021-08-31,60,cross_industry_strength_ratio,industry,auxiliary,4309,4309,4309,1.0,0.7543609143453954,0.2312960915352006,0.18685645819083296,0.6054623835649469,0.8310089806227756,0.9451645882661491,1.0000000420584618,0.33970220470120227,4245,0.00023207240659085636,True,302
2021-09-30,60,cross_industry_strength_ratio,industry,auxiliary,4360,4337,4337,1.0,0.7264071981103162,0.24841911235217637,0.13963199929262374,0.552116797608314,0.7824540996848386,0.9502712110348047,1.0000000423929993,0.3981544134264907,4165,0.0036891860733225734,True,362
2021-10-29,60,cross_industry_strength_ratio,industry,auxiliary,4398,4376,4376,1.0,0.7285400733957881,0.24186358335281827,0.1515463825429884,0.5516727813228721,0.7803856979811269,0.9463535807828328,1.000000039655962,0.3946807994599607,4212,0.002513711151736746,True,352
2021-11-30,60,cross_industry_strength_ratio,industry,auxiliary,4432,4412,4412,1.0,0.7356868759753518,0.23714031201531796,0.13068351149111793,0.5682223564160161,0.7888021091803936,0.9444222837390557,1.0000000388083736,0.37619992732303953,4272,0.004079782411604714,True,332
2021-12-31,60,cross_industry_strength_ratio,industry,auxiliary,4472,4462,4462,1.0,0.736263336989699,0.24061325807257372,0.1354134857621106,0.575489586904184,0.8051733313027456,0.9383492241927709,1.0000000361480494,0.36285963728858694,4363,0.0011205737337516809,True,308
2022-01-28,60,cross_industry_strength_ratio,industry,auxiliary,4502,4478,4478,1.0,0.7141101838833606,0.2706154356426667,0.05106062229809891,0.5437708435816062,0.799512463155442,0.9358130794515426,1.0000000386598025,0.39204223586993636,4301,0.0044662795891022775,True,344
2022-02-28,60,cross_industry_strength_ratio,industry,auxiliary,4532,4488,4488,1.0,0.7135312849570051,0.2708092904471154,0.03335181640875092,0.5560553684905043,0.7914601921295623,0.937727975694728,1.000000040033178,0.3816726072042237,4252,0.008244206773618538,True,324
2022-03-31,60,cross_industry_strength_ratio,industry,auxiliary,4578,4518,4518,1.0,0.7073008090480554,0.28074473797493543,0.01720793195781646,0.5261307791388807,0.7942419238185637,0.9443457684306173,1.000000038045906,0.4182149892917366,4251,0.0099601593625498,True,304
2022-04-29,60,cross_industry_strength_ratio,industry,auxiliary,4602,4566,4566,1.0,0.707140830315243,0.2645829929705842,0.043250594790422585,0.5397994274604847,0.778204120917874,0.9273333731111643,1.0000000402208438,0.38753394565067956,4387,0.006789312308366185,True,316
2022-05-31,60,cross_industry_strength_ratio,industry,auxiliary,4568,4551,4551,1.0,0.7166064000210427,0.24528632003633094,0.08209769799184588,0.55460616741914,0.7749825527841067,0.9238907416883004,1.0000000357280423,0.3692845742691604,4452,0.0017578554163920018,True,263
2022-06-30,60,cross_industry_strength_ratio,industry,auxiliary,4602,4597,4597,1.0,0.7088387998964103,0.23544359741343446,0.13821071081622469,0.5375102418312907,0.75082925126137,0.9154239538517045,1.0000000358469958,0.3779137120204138,4514,0.0006525995214270176,True,269
2022-07-29,60,cross_industry_strength_ratio,industry,auxiliary,4643,4621,4621,1.0,0.6735039776794208,0.26658233838684553,0.06695415901985818,0.48546686937901723,0.721730505441239,0.9069321364988209,1.0000000361384425,0.42146526711980364,4477,0.0038952607660679506,True,274
2022-08-31,60,cross_industry_strength_ratio,industry,auxiliary,4671,4581,4581,1.0,0.663173591363719,0.2925653819584914,0.0,0.4365719688573393,0.7232070583912728,0.9316739942672827,1.0000000415293178,0.4951020254099434,4242,0.0137524557956778,True,315
2022-09-30,60,cross_industry_strength_ratio,industry,auxiliary,4709,4495,4495,1.0,0.6527989653061236,0.3095850443857262,0.0,0.404843914927677,0.72156864552889,0.9416779192287654,1.0000000394066657,0.5368340043010884,4004,0.027363737486095663,True,303
2022-10-31,60,cross_industry_strength_ratio,industry,auxiliary,4734,4582,4582,1.0,0.6544827539793888,0.3060621702343795,0.0,0.4050385690195864,0.7215122539663782,0.9378886368304615,1.000000038863084,0.5328500678108752,4181,0.01811436054124836,True,289
2022-11-30,60,cross_industry_strength_ratio,industry,auxiliary,4774,4616,4616,1.0,0.6343769862835406,0.31486247346118745,0.0,0.3857521376514263,0.6964661713628364,0.920959079843618,1.0000000381099423,0.5352069421921917,4256,0.020363951473136917,True,289
2022-12-30,60,cross_industry_strength_ratio,industry,auxiliary,4812,4651,4651,1.0,0.6056939442842705,0.3248023512106961,0.0,0.3369247425864266,0.6592083699603158,0.9008518654510599,1.0000000395422095,0.5639271228646333,4284,0.024295850354762418,True,282
2023-01-31,60,cross_industry_strength_ratio,industry,auxiliary,4838,4675,4675,1.0,0.6054007602900545,0.325619675188493,0.0,0.3397667978749972,0.6614095507233264,0.9008915603919629,1.00000003988559,0.5611247625169657,4250,0.034010695187165776,True,262
2023-02-28,60,cross_industry_strength_ratio,industry,auxiliary,4853,4781,4781,1.0,0.6280653273946294,0.3080796305847732,0.0,0.3924656752455292,0.6885635578620504,0.9014850432366176,1.000000037093947,0.5090193679910884,4498,0.017151223593390504,True,325
2023-03-31,60,cross_industry_strength_ratio,industry,auxiliary,4884,4870,4870,1.0,0.6703957124062083,0.27367468025331865,0.06310299122474464,0.46663214481701165,0.740107439256379,0.8984780435191042,1.0000000357631977,0.43184589870209256,4772,0.0024640657084188913,True,282
2023-04-28,60,cross_industry_strength_ratio,industry,auxiliary,4896,4866,4866,1.0,0.6662395157659263,0.2798081840976419,0.06907630600365378,0.44410172957087035,0.735377451209512,0.9101987487468743,1.0000000376839837,0.466097019176004,4715,0.002877106452938759,True,278
2023-05-31,60,cross_industry_strength_ratio,industry,auxiliary,4888,4848,4848,1.0,0.6283586939392282,0.29810998456937804,0.02117291455268361,0.37574035413027007,0.6821127484428053,0.8946796232808831,1.0000000358880847,0.5189392691506131,4641,0.009488448844884489,True,251
2023-06-30,60,cross_industry_strength_ratio,industry,auxiliary,4899,4842,4842,1.0,0.6172529535109238,0.298494837203787,0.0,0.36330671087726796,0.6612771693983317,0.8879048538865364,1.000000035904039,0.5245981430092684,4624,0.011565468814539447,True,252
2023-07-31,60,cross_industry_strength_ratio,industry,auxiliary,4920,4877,4877,1.0,0.609358077565371,0.2947990661510899,0.0,0.36352943389542686,0.6425022780072331,0.8733961174834192,1.0000000341215285,0.5098666835879924,4651,0.012712733237646094,True,253
2023-08-31,60,cross_industry_strength_ratio,industry,auxiliary,4955,4856,4856,1.0,0.5901165761647138,0.30916579234868474,0.0,0.3311157388091813,0.6328425701798784,0.8590456666700172,1.0000000329798382,0.5279299278608359,4513,0.029036243822075782,True,238
2023-09-28,60,cross_industry_strength_ratio,industry,auxiliary,4998,4909,4909,1.0,0.5710508720636064,0.31918159996206213,0.0,0.2954310773365315,0.6032189271126833,0.8613950310491689,1.0000000345912472,0.5659639537126374,4602,0.021389284986759013,True,240
2023-10-31,60,cross_industry_strength_ratio,industry,auxiliary,5021,4933,4933,1.0,0.5717418771474773,0.3201341877785472,0.0,0.2932913834494404,0.6103136756310292,0.8609227882036146,1.0000000331953307,0.5676314047541742,4649,0.01864990877762011,True,236
2023-11-30,60,cross_industry_strength_ratio,industry,auxiliary,5044,4998,4998,1.0,0.5983443824373493,0.31144287568635637,0.015621860076502563,0.32269899171047184,0.6549815851335741,0.8771162916091065,1.000000034674731,0.5544172998986348,4792,0.00900360144057623,True,258
2023-12-29,60,cross_industry_strength_ratio,industry,auxiliary,5056,5007,5007,1.0,0.613706500464813,0.30324600823829073,0.0,0.3552702296388808,0.6680989962421251,0.884466059332417,1.000000035943279,0.5291958296935362,4799,0.01078490113840623,True,258
2024-01-31,60,cross_industry_strength_ratio,industry,auxiliary,5061,4935,4935,1.0,0.6483774863418859,0.2991953138742937,0.0,0.3978724014548256,0.7278476770063868,0.9109548914217414,1.0000000390648538,0.5130824899669157,4619,0.019858156028368795,True,278
2024-02-29,60,cross_industry_strength_ratio,industry,auxiliary,5068,3519,3519,1.0,0.6603350421039815,0.3490022408268813,0.0,0.4318787498304204,0.8071472164015224,0.9519478528714057,1.0000000430681135,0.5200691030409853,2701,0.13356067064506963,True,144
2024-03-29,60,cross_industry_strength_ratio,industry,auxiliary,5078,3835,3835,1.0,0.6660143636809271,0.34204476574883447,0.0,0.4411878119802673,0.8022797440152211,0.9574937961415122,1.0000000433089253,0.516305984161245,2983,0.1076923076923077,True,152
2024-04-30,60,cross_industry_strength_ratio,industry,auxiliary,5091,4394,4394,1.0,0.6901778243749949,0.31838802801890276,0.0,0.49468860540691934,0.8030757099969432,0.9663844479204688,1.0000000500321125,0.4716958425135495,3583,0.07123350022758307,True,244
2024-05-31,60,cross_industry_strength_ratio,industry,auxiliary,5075,5063,5063,1.0,0.6926237495074814,0.2480663568995344,0.089568786068139,0.5102383529726316,0.7366060025638573,0.9038991571583408,1.0000000364824957,0.39366080418570915,4937,0.004147738494963461,True,257
2024-06-28,60,cross_industry_strength_ratio,industry,auxiliary,5074,5038,5038,1.0,0.6850774205022108,0.2569591641921659,0.0771408730508418,0.48900108495625133,0.7429045867232776,0.902359532588308,1.0000000360302466,0.4133584476320567,4887,0.006153235410877332,True,288
2024-07-31,60,cross_industry_strength_ratio,industry,auxiliary,5068,4985,4985,1.0,0.6536858839725469,0.2833523719971202,0.0,0.4233652636601882,0.7145659158950245,0.9007181560823146,1.000000033849016,0.4773528924221265,4732,0.012637913741223672,True,230
2024-08-30,60,cross_industry_strength_ratio,industry,auxiliary,5068,5011,5011,1.0,0.6575243964615232,0.28895469803448404,0.02603125684730829,0.4174285084283821,0.7285578216833387,0.91350587268218,1.0000000336408412,0.4960773642537979,4801,0.008381560566753142,True,269
2024-09-30,60,cross_industry_strength_ratio,industry,auxiliary,5067,5051,5051,1.0,0.6860226127647707,0.2667075681664894,0.05838001724517532,0.49752935993429037,0.751474175399017,0.913478432555369,1.0000000358811247,0.4159490726210786,4940,0.0025737477727182734,True,267
2024-10-31,60,cross_industry_strength_ratio,industry,auxiliary,5062,4995,4995,1.0,0.7130814507312239,0.25960251486575814,0.04595087149584899,0.5336528719403464,0.7845434288211569,0.9315081475292517,1.0000000402380342,0.3978552755889053,4779,0.009209209209209208,True,322
2024-11-29,60,cross_industry_strength_ratio,industry,auxiliary,5054,4978,4978,1.0,0.7393255121272839,0.2473420251441578,0.044635428500067145,0.5786809422341843,0.8172806547587066,0.9393787953468631,1.0000000404663472,0.36069785311267877,4740,0.009843310566492567,True,346
2024-12-31,60,cross_industry_strength_ratio,industry,auxiliary,5053,4980,4980,1.0,0.7485634684366737,0.24169448848856875,0.10184608307811979,0.5953655232181697,0.828581247731027,0.9444096689628021,1.0000000392212183,0.3490441457446324,4740,0.007630522088353414,True,355
2025-01-27,60,cross_industry_strength_ratio,industry,auxiliary,5059,5015,5015,1.0,0.7444365896433616,0.24410452396574897,0.07117671765497297,0.5941386458009443,0.8197686720535796,0.9440137696684989,1.0000000409756944,0.3498751238675546,4784,0.006779661016949152,True,370
2025-02-28,60,cross_industry_strength_ratio,industry,auxiliary,5071,5046,5046,1.0,0.7364173202779858,0.2494520016096696,0.08500912499481965,0.5858898573138355,0.8134470959500186,0.9377491312954651,1.0000000379146625,0.35185927398162964,4863,0.0035671819262782403,True,346
2025-03-31,60,cross_industry_strength_ratio,industry,auxiliary,5068,5052,5052,1.0,0.7073446012865731,0.2549424345879084,0.09190589421159324,0.5258451111623742,0.7698938467548675,0.9249596663453582,1.0000000359957848,0.399114555182984,4928,0.00217735550277118,True,292
2025-04-30,60,cross_industry_strength_ratio,industry,auxiliary,5078,5036,5036,1.0,0.7066282714130967,0.2545426503281563,0.05927080688435348,0.5479037190122213,0.7692488700212776,0.9160814037805,1.0000000373549942,0.3681776847682786,4859,0.007347100873709293,True,299
2025-05-30,60,cross_industry_strength_ratio,industry,auxiliary,5066,5022,5022,1.0,0.7064197079323709,0.2620287074593381,0.04408895290070611,0.543889363516632,0.7695935240881568,0.9273820559932355,1.0000000378361333,0.38349269247660356,4831,0.006371963361210673,True,323
2025-06-30,60,cross_industry_strength_ratio,industry,auxiliary,5084,4986,4986,1.0,0.6993328457517428,0.27842810542751817,0.0,0.5280525773895445,0.7776377326765633,0.9260248529864685,1.0000000386211452,0.39797227559692405,4708,0.01363818692338548,True,326
2025-07-31,60,cross_industry_strength_ratio,industry,auxiliary,5093,5078,5078,1.0,0.7148457838984624,0.24958104721085456,0.05310572962669189,0.561278441914794,0.7868504743764475,0.9135397409450772,1.0000000374403566,0.35226129903028314,4974,0.0021662071681764474,True,295
2025-08-29,60,cross_industry_strength_ratio,industry,auxiliary,5108,5099,5099,1.0,0.7361226123559077,0.24615667625299278,0.09222366728565792,0.5901632763765694,0.819639803455324,0.92800744470056,1.0000000360374506,0.33784416832399056,4988,0.002353402627966268,True,272
2025-09-30,60,cross_industry_strength_ratio,industry,auxiliary,5119,5094,5094,1.0,0.737565039575335,0.25047406772782194,0.07967373668917023,0.5802973976661995,0.8234481491968875,0.9332664719776432,1.0000000369681388,0.35296907431144375,4941,0.004907734589713388,True,333
2025-10-31,60,cross_industry_strength_ratio,industry,auxiliary,5118,5092,5092,1.0,0.7364518318345363,0.25139468528769787,0.1071703632204872,0.576448278400227,0.8230569605997078,0.9421666572095146,1.000000039472594,0.3657183788092876,4932,0.003142183817753339,True,358
2025-11-28,60,cross_industry_strength_ratio,industry,auxiliary,5119,5098,5098,1.0,0.7205465537747033,0.25386437675323353,0.07534061238369082,0.5433532921521338,0.7921433482950696,0.9362000196721192,1.0000000396042605,0.3928467275199854,4938,0.0051000392310710085,True,331
2025-12-31,60,cross_industry_strength_ratio,industry,auxiliary,5119,5103,5103,1.0,0.7292420938602768,0.23787757309981908,0.13650751447513426,0.5557119582180801,0.7891909497939428,0.9359369640256705,1.0000000375977223,0.38022500580759044,4981,0.0013717421124828531,True,357
2026-01-30,60,cross_industry_strength_ratio,industry,auxiliary,5126,5091,5091,1.0,0.7017149519141856,0.26083516178062105,0.058968700940998764,0.5093910202549107,0.7566780463459009,0.93385061942863,1.0000000374894762,0.42445959917371934,4884,0.005303476723629935,True,338
2026-02-27,60,cross_industry_strength_ratio,industry,auxiliary,5126,5063,5063,1.0,0.6903290894508827,0.2738669743245508,0.04700778206853451,0.48567729882115895,0.7563165756839145,0.9365930224385683,1.0000000381933438,0.4509157236174094,4809,0.006517874777799724,True,331
2026-03-31,60,cross_industry_strength_ratio,industry,auxiliary,5145,4972,4972,1.0,0.6675054770681564,0.29020090568901497,0.0,0.43677352289729443,0.7239523624593445,0.9355453074557571,1.000000039739541,0.4987717845584627,4624,0.012067578439259855,True,326
2026-04-30,60,cross_industry_strength_ratio,industry,auxiliary,5150,5088,5088,1.0,0.6883901539425185,0.27862951598704566,0.035078578081509604,0.47488605471188255,0.7562811752232248,0.9344631230630965,1.0000000363949881,0.459577068351214,4840,0.006485849056603774,True,339
2026-05-29,60,cross_industry_strength_ratio,industry,auxiliary,5149,5102,5102,1.0,0.7185602465822712,0.26485087063398866,0.07082949368990384,0.5343273573684626,0.7943319844829426,0.9488623998619601,1.0000000404652198,0.4145350424934975,4894,0.0035280282242257936,True,403
2026-06-30,60,cross_industry_strength_ratio,industry,auxiliary,5156,4989,4989,1.0,0.7098189855429772,0.2951052683307913,0.0,0.48637500420389745,0.8180274687343224,0.9766267548275814,1.0000000414157137,0.490251750623684,4504,0.018440569252355182,True,403
