window_id,network_date,regime,stock,name,industry,node_novelty_score,node_novelty_share,same_node_novelty_score,cross_node_novelty_score,cross_node_novelty_share,node_novelty_rank
4,2024-04-19,R1,000001,平安银行,银行,0.0028288245208216377,0.07001499280940175,0.0006584228922552997,0.0021704016285663376,0.7672450562383912,6
4,2024-04-19,R1,000568,泸州老窖,食品饮料,0.0012289521320036421,0.030417254252427788,0.0010335905694101191,0.0001953615625935231,0.1589659658061801,11
4,2024-04-19,R1,000725,京东方A,电子,0.005849155779110033,0.14476988473520136,0.0015497789123884457,0.004299376866721588,0.7350422914152154,2
4,2024-04-19,R1,000858,五粮液,食品饮料,0.001932351995553091,0.04782679522114242,0.0003912920868406834,0.0015410599087124076,0.7975047570312441,8
4,2024-04-19,R1,002415,海康威视,电子,0.0013458019291405013,0.03330935224086752,0.0001254687878418357,0.0012203331412986656,0.9067702422436216,10
4,2024-04-19,R1,002460,赣锋锂业,新能源,0.007252517531898212,0.17950387488101466,0.0,0.007252517531898212,1.0,1
4,2024-04-19,R1,002475,立讯精密,电子,0.0009878165631793411,0.024449013736603672,0.0008254250380804754,0.00016239152509886593,0.16439441405618874,14
4,2024-04-19,R1,600030,中信证券,非银金融,0.004640128716238185,0.114845787114343,7.719903806277223e-05,0.004562929678175413,0.9833627378066876,3
4,2024-04-19,R1,600036,招商银行,银行,0.004057436421419645,0.10042382614379673,0.000716525962240051,0.0033409104591795935,0.8234042661870353,4
4,2024-04-19,R1,600519,贵州茅台,食品饮料,0.0010582557271395711,0.026192422534807715,0.00031538370290908014,0.000742872024230491,0.7019777972177373,12
4,2024-04-19,R1,600887,伊利股份,食品饮料,0.003546295398481542,0.0877727992659588,0.0006189503701981579,0.0029273450282833843,0.8254656477677577,5
4,2024-04-19,R1,601288,农业银行,银行,0.00026814590748388173,0.006636761540408832,0.00018372817814273662,8.441772934114511e-05,0.31482012958269545,15
4,2024-04-19,R1,601318,中国平安,非银金融,0.002744370576424381,0.06792471033829885,7.719903806277223e-05,0.002667171538361609,0.9718700387163623,7
4,2024-04-19,R1,601398,工商银行,银行,0.0010338990647711633,0.02558958148615554,0.0004092428908412072,0.0006246561739299561,0.6041751997021233,13
4,2024-04-19,R1,603501,韦尔股份,电子,0.0016291729429948696,0.04032294369957131,0.0006483392786429085,0.000980833664351961,0.6020439196276597,9
5,2024-05-22,R1,000001,平安银行,银行,0.007348369729234348,0.04259378817982411,0.0015737272165445466,0.005774642512689799,0.7858399516448227,7
5,2024-05-22,R1,000568,泸州老窖,食品饮料,0.004436416189818633,0.02571506040515547,0.0010897871417538806,0.003346629048064752,0.7543541689675347,10
5,2024-05-22,R1,000725,京东方A,电子,0.013218184210921996,0.07661733951165373,0.0058961463256884065,0.0073220378852335895,0.5539367411133138,4
5,2024-05-22,R1,000858,五粮液,食品饮料,0.0037920165943199262,0.02197988908346204,0.0005269725432434017,0.003265044051076525,0.861031055604357,11
5,2024-05-22,R1,002415,海康威视,电子,0.002046793859702256,0.011863951777097934,0.0005491837102182516,0.0014976101494840043,0.7316858717281179,12
5,2024-05-22,R1,002460,赣锋锂业,新能源,0.010235376151819709,0.0593279135121657,0.0,0.010235376151819709,1.0,6
