analysis_date,window,eligible_stock_count,possible_unordered_pairs,density_fraction,density_percent,approximate_edge_count,approximate_mean_degree,is_primary_density,important_note
2019-10-31,60,3628,6579378,0.02,2.0,131587,72.53969128996692,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-11-29,60,3638,6615703,0.002,0.2,13231,7.273776800439802,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-11-29,60,3638,6615703,0.005,0.5,33078,18.18471687740517,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-11-29,60,3638,6615703,0.01,1.0,66157,36.36998350742166,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-11-29,60,3638,6615703,0.02,2.0,132314,72.73996701484332,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-12-31,60,3641,6626620,0.002,0.2,13253,7.279868168085691,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-12-31,60,3641,6626620,0.005,0.5,33133,18.199945070035703,False,Approximation only. Step 2 will use the exact common valid pair universe.
2019-12-31,60,3641,6626620,0.01,1.0,66266,36.399890140071406,True,Approximation only. Step 2 will use the exact common valid pair universe.
2019-12-31,60,3641,6626620,0.02,2.0,132532,72.79978028014281,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-01-23,60,3663,6706953,0.002,0.2,13413,7.323505323505324,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-01-23,60,3663,6706953,0.005,0.5,33534,18.30958230958231,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-01-23,60,3663,6706953,0.01,1.0,67069,36.61971061971062,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-01-23,60,3663,6706953,0.02,2.0,134139,73.23996723996724,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-02-28,60,3697,6832056,0.002,0.2,13664,7.391939410332702,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-02-28,60,3697,6832056,0.005,0.5,34160,18.479848525831756,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-02-28,60,3697,6832056,0.01,1.0,68320,36.95969705166351,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-02-28,60,3697,6832056,0.02,2.0,136641,73.91993508249932,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-03-31,60,3718,6909903,0.002,0.2,13819,7.433566433566433,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-03-31,60,3718,6909903,0.005,0.5,34549,18.584722969338355,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-03-31,60,3718,6909903,0.01,1.0,69099,37.16998386229155,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-03-31,60,3718,6909903,0.02,2.0,138198,74.3399677245831,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-04-30,60,3744,7006896,0.002,0.2,14013,7.485576923076923,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-04-30,60,3744,7006896,0.005,0.5,35034,18.71474358974359,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-04-30,60,3744,7006896,0.01,1.0,70068,37.42948717948718,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-04-30,60,3744,7006896,0.02,2.0,140137,74.85950854700855,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-05-29,60,3738,6984453,0.002,0.2,13968,7.473515248796148,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-05-29,60,3738,6984453,0.005,0.5,34922,18.6848582129481,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-05-29,60,3738,6984453,0.01,1.0,69844,37.3697164258962,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-05-29,60,3738,6984453,0.02,2.0,139689,74.73996789727127,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-06-30,60,3749,7025626,0.002,0.2,14051,7.49586556415044,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-06-30,60,3749,7025626,0.005,0.5,35128,18.739930648172844,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-06-30,60,3749,7025626,0.01,1.0,70256,37.47986129634569,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-06-30,60,3749,7025626,0.02,2.0,140512,74.95972259269138,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-07-31,60,3765,7085730,0.002,0.2,14171,7.5277556440903055,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-07-31,60,3765,7085730,0.005,0.5,35428,18.819654714475433,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-07-31,60,3765,7085730,0.01,1.0,70857,37.6398406374502,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-07-31,60,3765,7085730,0.02,2.0,141714,75.2796812749004,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-08-31,60,3791,7183945,0.002,0.2,14367,7.579530466895278,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-08-31,60,3791,7183945,0.005,0.5,35919,18.949617515167503,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-08-31,60,3791,7183945,0.01,1.0,71839,37.899762595621205,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-08-31,60,3791,7183945,0.02,2.0,143678,75.79952519124241,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-09-30,60,3821,7298110,0.002,0.2,14596,7.639884846898718,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-09-30,60,3821,7298110,0.005,0.5,36490,19.099712117246796,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-09-30,60,3821,7298110,0.01,1.0,72981,38.199947657681236,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-09-30,60,3821,7298110,0.02,2.0,145962,76.39989531536247,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-10-30,60,3864,7463316,0.002,0.2,14926,7.725672877846791,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-10-30,60,3864,7463316,0.005,0.5,37316,19.314699792960663,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-10-30,60,3864,7463316,0.01,1.0,74633,38.62991718426501,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-10-30,60,3864,7463316,0.02,2.0,149266,77.25983436853002,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-11-30,60,3936,7744080,0.002,0.2,15488,7.869918699186992,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-11-30,60,3936,7744080,0.005,0.5,38720,19.67479674796748,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-11-30,60,3936,7744080,0.01,1.0,77440,39.34959349593496,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-11-30,60,3936,7744080,0.02,2.0,154881,78.69969512195122,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-12-31,60,4004,8014006,0.002,0.2,16028,8.005994005994006,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-12-31,60,4004,8014006,0.005,0.5,40070,20.014985014985015,False,Approximation only. Step 2 will use the exact common valid pair universe.
2020-12-31,60,4004,8014006,0.01,1.0,80140,40.02997002997003,True,Approximation only. Step 2 will use the exact common valid pair universe.
2020-12-31,60,4004,8014006,0.02,2.0,160280,80.05994005994006,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-01-29,60,4030,8118435,0.002,0.2,16236,8.057568238213399,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-01-29,60,4030,8118435,0.005,0.5,40592,20.144913151364765,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-01-29,60,4030,8118435,0.01,1.0,81184,40.28982630272953,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-01-29,60,4030,8118435,0.02,2.0,162368,80.57965260545906,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-02-26,60,4045,8178990,0.002,0.2,16357,8.087515451174289,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-02-26,60,4045,8178990,0.005,0.5,40894,20.219530284301605,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-02-26,60,4045,8178990,0.01,1.0,81789,40.43955500618047,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-02-26,60,4045,8178990,0.02,2.0,163579,80.8796044499382,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-03-31,60,4099,8398851,0.002,0.2,16797,8.195657477433521,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-03-31,60,4099,8398851,0.005,0.5,41994,20.489875579409613,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-03-31,60,4099,8398851,0.01,1.0,83988,40.97975115881923,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-03-31,60,4099,8398851,0.02,2.0,167977,81.95999024152232,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-04-30,60,4136,8551180,0.002,0.2,17102,8.26982591876209,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-04-30,60,4136,8551180,0.005,0.5,42755,20.674564796905223,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-04-30,60,4136,8551180,0.01,1.0,85511,41.34961315280464,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-04-30,60,4136,8551180,0.02,2.0,171023,82.69970986460348,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-05-31,60,4160,8650720,0.002,0.2,17301,8.317788461538461,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-05-31,60,4160,8650720,0.005,0.5,43253,20.794711538461538,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-05-31,60,4160,8650720,0.01,1.0,86507,41.589903846153845,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-05-31,60,4160,8650720,0.02,2.0,173014,83.17980769230769,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-06-30,60,4199,8813701,0.002,0.2,17627,8.395808525839486,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-06-30,60,4199,8813701,0.005,0.5,44068,20.989759466539653,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-06-30,60,4199,8813701,0.01,1.0,88137,41.97999523696118,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-06-30,60,4199,8813701,0.02,2.0,176274,83.95999047392236,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-07-30,60,4256,9054640,0.002,0.2,18109,8.509868421052632,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-07-30,60,4256,9054640,0.005,0.5,45273,21.274906015037594,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-07-30,60,4256,9054640,0.01,1.0,90546,42.54981203007519,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-07-30,60,4256,9054640,0.02,2.0,181092,85.09962406015038,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-08-31,60,4309,9281586,0.002,0.2,18563,8.615920167092133,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-08-31,60,4309,9281586,0.005,0.5,46407,21.53956834532374,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-08-31,60,4309,9281586,0.01,1.0,92815,43.07960083546067,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-08-31,60,4309,9281586,0.02,2.0,185631,86.15966581573451,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-09-30,60,4360,9502620,0.002,0.2,19005,8.71788990825688,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-09-30,60,4360,9502620,0.005,0.5,47513,21.794954128440367,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-09-30,60,4360,9502620,0.01,1.0,95026,43.58990825688073,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-09-30,60,4360,9502620,0.02,2.0,190052,87.17981651376147,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-10-29,60,4398,9669003,0.002,0.2,19338,8.79399727148704,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-10-29,60,4398,9669003,0.005,0.5,48345,21.9849931787176,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-10-29,60,4398,9669003,0.01,1.0,96690,43.9699863574352,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-10-29,60,4398,9669003,0.02,2.0,193380,87.9399727148704,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-11-30,60,4432,9819096,0.002,0.2,19638,8.861913357400722,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-11-30,60,4432,9819096,0.005,0.5,49095,22.154783393501805,False,Approximation only. Step 2 will use the exact common valid pair universe.
2021-11-30,60,4432,9819096,0.01,1.0,98190,44.30956678700361,True,Approximation only. Step 2 will use the exact common valid pair universe.
2021-11-30,60,4432,9819096,0.02,2.0,196381,88.61958483754513,False,Approximation only. Step 2 will use the exact common valid pair universe.
