security_id,EXPLICIT_SUSPENSION,OPEN_BUT_RETURN_MISSING,RETURN_OBSERVED,NO_RAW_RECORD,OTHER,expected_trade_days,diagnostic_raw_coverage,suspension_adjusted_coverage,missing_day_count,suspension_share_of_missing,analysis_date,next_analysis_date,window,future_return_coverage,future_valid_return_days
002715.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002719.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
002722.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002723.XSHE,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
002730.XSHE,19,1,3,0,0,23,0.13043478260869565,0.9565217391304348,20,0.95,2015-06-30,2015-07-31,60,0.13043478260869565,3
002733.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
002734.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
002745.XSHE,10,0,13,0,0,23,0.5652173913043478,1.0,10,1.0,2015-06-30,2015-07-31,60,0.5652173913043478,13
002747.XSHE,6,2,15,0,0,23,0.6521739130434783,0.9130434782608695,8,0.75,2015-06-30,2015-07-31,60,0.6521739130434783,15
002750.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300002.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300004.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300006.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300007.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300009.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300010.XSHE,22,0,1,0,0,23,0.043478260869565216,1.0,22,1.0,2015-06-30,2015-07-31,60,0.043478260869565216,1
300011.XSHE,8,0,15,0,0,23,0.6521739130434783,1.0,8,1.0,2015-06-30,2015-07-31,60,0.6521739130434783,15
300013.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300016.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
300018.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300019.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
300020.XSHE,11,1,11,0,0,23,0.4782608695652174,0.9565217391304348,12,0.9166666666666666,2015-06-30,2015-07-31,60,0.4782608695652174,11
300023.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
300027.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300041.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300043.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
300044.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
300045.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300052.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
300053.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300054.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300064.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
300069.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300070.XSHE,12,1,10,0,0,23,0.43478260869565216,0.9565217391304348,13,0.9230769230769231,2015-06-30,2015-07-31,60,0.43478260869565216,10
300073.XSHE,12,1,10,0,0,23,0.43478260869565216,0.9565217391304348,13,0.9230769230769231,2015-06-30,2015-07-31,60,0.43478260869565216,10
300075.XSHE,12,1,10,0,0,23,0.43478260869565216,0.9565217391304348,13,0.9230769230769231,2015-06-30,2015-07-31,60,0.43478260869565216,10
300076.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
300077.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300081.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
300086.XSHE,11,1,11,0,0,23,0.4782608695652174,0.9565217391304348,12,0.9166666666666666,2015-06-30,2015-07-31,60,0.4782608695652174,11
300091.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
300094.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300099.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300100.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300108.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
300109.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
300122.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300128.XSHE,21,0,2,0,0,23,0.08695652173913043,1.0,21,1.0,2015-06-30,2015-07-31,60,0.08695652173913043,2
300131.XSHE,20,0,3,0,0,23,0.13043478260869565,1.0,20,1.0,2015-06-30,2015-07-31,60,0.13043478260869565,3
300132.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
300133.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300135.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300137.XSHE,11,1,11,0,0,23,0.4782608695652174,0.9565217391304348,12,0.9166666666666666,2015-06-30,2015-07-31,60,0.4782608695652174,11
300149.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300150.XSHE,20,0,3,0,0,23,0.13043478260869565,1.0,20,1.0,2015-06-30,2015-07-31,60,0.13043478260869565,3
300153.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300154.XSHE,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
300156.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300157.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
300160.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
300163.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300167.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300169.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
300170.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300171.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300178.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300182.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
300191.XSHE,17,0,6,0,0,23,0.2608695652173913,1.0,17,1.0,2015-06-30,2015-07-31,60,0.2608695652173913,6
300193.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300195.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300198.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300202.XSHE,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
300207.XSHE,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
300208.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300209.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300212.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300217.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300219.XSHE,11,1,11,0,0,23,0.4782608695652174,0.9565217391304348,12,0.9166666666666666,2015-06-30,2015-07-31,60,0.4782608695652174,11
300220.XSHE,12,1,10,0,0,23,0.43478260869565216,0.9565217391304348,13,0.9230769230769231,2015-06-30,2015-07-31,60,0.43478260869565216,10
300221.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300227.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300228.XSHE,21,1,1,0,0,23,0.043478260869565216,0.9565217391304348,22,0.9545454545454546,2015-06-30,2015-07-31,60,0.043478260869565216,1
300229.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300235.XSHE,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
300238.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
300245.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
300251.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300252.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
300260.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300262.XSHE,14,1,8,0,0,23,0.34782608695652173,0.9565217391304348,15,0.9333333333333333,2015-06-30,2015-07-31,60,0.34782608695652173,8
300263.XSHE,20,0,3,0,0,23,0.13043478260869565,1.0,20,1.0,2015-06-30,2015-07-31,60,0.13043478260869565,3
300268.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300269.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300272.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300273.XSHE,15,1,7,0,0,23,0.30434782608695654,0.9565217391304348,16,0.9375,2015-06-30,2015-07-31,60,0.30434782608695654,7
300280.XSHE,7,0,16,0,0,23,0.6956521739130435,1.0,7,1.0,2015-06-30,2015-07-31,60,0.6956521739130435,16
300284.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300286.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300288.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300290.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300291.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300293.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
300295.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300303.XSHE,11,1,11,0,0,23,0.4782608695652174,0.9565217391304348,12,0.9166666666666666,2015-06-30,2015-07-31,60,0.4782608695652174,11
300306.XSHE,10,2,11,0,0,23,0.4782608695652174,0.9130434782608695,12,0.8333333333333334,2015-06-30,2015-07-31,60,0.4782608695652174,11
300312.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
300314.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300320.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300324.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300325.XSHE,16,1,6,0,0,23,0.2608695652173913,0.9565217391304348,17,0.9411764705882353,2015-06-30,2015-07-31,60,0.2608695652173913,6
300326.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300328.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300331.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300337.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300345.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
300346.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300352.XSHE,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
300355.XSHE,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
300356.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
300364.XSHE,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
300370.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
300375.XSHE,14,1,8,0,0,23,0.34782608695652173,0.9565217391304348,15,0.9333333333333333,2015-06-30,2015-07-31,60,0.34782608695652173,8
300376.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
300378.XSHE,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
300384.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
300388.XSHE,9,0,14,0,0,23,0.6086956521739131,1.0,9,1.0,2015-06-30,2015-07-31,60,0.6086956521739131,14
300392.XSHE,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
300401.XSHE,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
300410.XSHE,17,0,6,0,0,23,0.2608695652173913,1.0,17,1.0,2015-06-30,2015-07-31,60,0.2608695652173913,6
300412.XSHE,5,0,18,0,0,23,0.782608695652174,1.0,5,1.0,2015-06-30,2015-07-31,60,0.782608695652174,18
300415.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
300422.XSHE,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
300427.XSHE,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
300429.XSHE,22,0,1,0,0,23,0.043478260869565216,1.0,22,1.0,2015-06-30,2015-07-31,60,0.043478260869565216,1
300432.XSHE,12,1,10,0,0,23,0.43478260869565216,0.9565217391304348,13,0.9230769230769231,2015-06-30,2015-07-31,60,0.43478260869565216,10
600073.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600074.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600094.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600122.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600146.XSHG,21,0,2,0,0,23,0.08695652173913043,1.0,21,1.0,2015-06-30,2015-07-31,60,0.08695652173913043,2
600153.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600157.XSHG,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
600165.XSHG,9,1,13,0,0,23,0.5652173913043478,0.9565217391304348,10,0.9,2015-06-30,2015-07-31,60,0.5652173913043478,13
600175.XSHG,13,1,9,0,0,23,0.391304347826087,0.9565217391304348,14,0.9285714285714286,2015-06-30,2015-07-31,60,0.391304347826087,9
600177.XSHG,13,0,10,0,0,23,0.43478260869565216,1.0,13,1.0,2015-06-30,2015-07-31,60,0.43478260869565216,10
600180.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600193.XSHG,13,0,10,0,0,23,0.43478260869565216,1.0,13,1.0,2015-06-30,2015-07-31,60,0.43478260869565216,10
600233.XSHG,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
600240.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
600242.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600273.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600290.XSHG,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
600310.XSHG,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
600312.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600313.XSHG,9,2,12,0,0,23,0.5217391304347826,0.9130434782608695,11,0.8181818181818182,2015-06-30,2015-07-31,60,0.5217391304347826,12
600315.XSHG,16,1,6,0,0,23,0.2608695652173913,0.9565217391304348,17,0.9411764705882353,2015-06-30,2015-07-31,60,0.2608695652173913,6
600321.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600330.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
600338.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
600340.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600355.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600356.XSHG,20,0,3,0,0,23,0.13043478260869565,1.0,20,1.0,2015-06-30,2015-07-31,60,0.13043478260869565,3
600358.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600365.XSHG,22,0,1,0,0,23,0.043478260869565216,1.0,22,1.0,2015-06-30,2015-07-31,60,0.043478260869565216,1
600390.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600392.XSHG,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
600398.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600399.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600418.XSHG,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
600419.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600432.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600433.XSHG,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
600436.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600446.XSHG,20,0,3,0,0,23,0.13043478260869565,1.0,20,1.0,2015-06-30,2015-07-31,60,0.13043478260869565,3
600476.XSHG,3,2,18,0,0,23,0.782608695652174,0.9130434782608695,5,0.6,2015-06-30,2015-07-31,60,0.782608695652174,18
600478.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600485.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600490.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
600512.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600525.XSHG,9,0,14,0,0,23,0.6086956521739131,1.0,9,1.0,2015-06-30,2015-07-31,60,0.6086956521739131,14
600526.XSHG,11,1,11,0,0,23,0.4782608695652174,0.9565217391304348,12,0.9166666666666666,2015-06-30,2015-07-31,60,0.4782608695652174,11
600529.XSHG,10,0,13,0,0,23,0.5652173913043478,1.0,10,1.0,2015-06-30,2015-07-31,60,0.5652173913043478,13
600530.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600532.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600540.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600565.XSHG,21,1,1,0,0,23,0.043478260869565216,0.9565217391304348,22,0.9545454545454546,2015-06-30,2015-07-31,60,0.043478260869565216,1
600567.XSHG,10,1,12,0,0,23,0.5217391304347826,0.9565217391304348,11,0.9090909090909091,2015-06-30,2015-07-31,60,0.5217391304347826,12
600570.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600582.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600588.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600590.XSHG,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
600593.XSHG,13,0,10,0,0,23,0.43478260869565216,1.0,13,1.0,2015-06-30,2015-07-31,60,0.43478260869565216,10
600594.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600605.XSHG,3,2,18,0,0,23,0.782608695652174,0.9130434782608695,5,0.6,2015-06-30,2015-07-31,60,0.782608695652174,18
600643.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600654.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
