analysis_date,window,factor_name,n,nonmissing_count,missing_share,mean,std,p01,p05,median,p95,p99
2026-04-30,60,neighbor_jaccard_1m,5150,5110,0.007766990291262136,0.22258065921835601,0.196152129046312,0.0,0.0,0.1895988280369619,0.5849433592007852,0.688156559139785
2026-05-29,60,neighbor_jaccard_1m,5149,5125,0.004661099242571373,0.2311147157468789,0.1839688529345959,0.0,0.0,0.20512820512820512,0.5571746530505368,0.6638925458103545
2026-06-30,60,neighbor_jaccard_1m,5156,5122,0.0065942591155934835,0.20700224970095374,0.17319264796431455,0.0,0.0,0.18100524205982116,0.5172267679719462,0.6348458646616539
2026-07-31,60,neighbor_jaccard_1m,5172,5009,0.03151585460170147,0.20252418331022862,0.194600456077907,0.0,0.0,0.16666666666666666,0.5540982138860286,0.6847523709167546
2026-08-31,60,neighbor_jaccard_1m,5175,4499,0.1306280193236715,0.2788789903443375,0.24586690529378544,0.0,0.0,0.2564102564102564,0.7039215686274498,1.0
2026-09-03,60,neighbor_jaccard_1m,5176,4396,0.15069551777434312,0.6615149698907039,0.27553675350956874,0.0,0.0,0.736106346483705,1.0,1.0
2015-04-30,60,neighbor_retention_1m,1993,0,1.0,,,,,,,
2015-05-29,60,neighbor_retention_1m,1914,1812,0.05329153605015674,0.29403551757469637,0.23768653041457644,0.0,0.0,0.25,0.75,0.8908415147265072
2015-06-30,60,neighbor_retention_1m,1802,1646,0.08657047724750278,0.28813967175726196,0.233617176652377,0.0,0.0,0.25,0.7017857142857142,0.8777499999999998
2015-07-31,60,neighbor_retention_1m,1572,1393,0.1138676844783715,0.18388891919106692,0.20751030051054214,0.0,0.0,0.125,0.6,0.828070818070817
2015-08-31,60,neighbor_retention_1m,1645,1269,0.22857142857142856,0.35755433791678315,0.3169292709994867,0.0,0.0,0.3333333333333333,0.9530551415797314,1.0
2015-09-30,60,neighbor_retention_1m,1769,1385,0.21707179197286602,0.33738264613226937,0.3117792776214176,0.0,0.0,0.3125,0.8879227053140094,1.0
2015-10-30,60,neighbor_retention_1m,1962,1446,0.26299694189602446,0.4375982370811053,0.3755315049803254,0.0,0.0,0.4230263157894737,1.0,1.0
2015-11-30,60,neighbor_retention_1m,2037,1689,0.17083946980854198,0.33388407600928316,0.31758356263629883,0.0,0.0,0.25773195876288657,1.0,1.0
2015-12-31,60,neighbor_retention_1m,2119,1870,0.1175082586125531,0.3180374936886485,0.30174273753163217,0.0,0.0,0.25,0.875,1.0
2016-01-29,60,neighbor_retention_1m,2199,1949,0.11368804001819009,0.3245275411314019,0.2879755936959992,0.0,0.0,0.2857142857142857,0.8205427178291287,1.0
2016-02-29,60,neighbor_retention_1m,2241,1994,0.11021865238732709,0.4129145878908846,0.31945431000714913,0.0,0.0,0.4,1.0,1.0
2016-03-31,60,neighbor_retention_1m,2290,2044,0.10742358078602621,0.34322235923238864,0.2983991185560099,0.0,0.0,0.3101431740270216,0.8599667774086376,1.0
2016-04-29,60,neighbor_retention_1m,2246,2098,0.06589492430988424,0.30325772587947875,0.29195179249511244,0.0,0.0,0.23076923076923078,0.857394957983193,1.0
2016-05-31,60,neighbor_retention_1m,2265,2137,0.0565121412803532,0.329437226012348,0.2717223332925335,0.0,0.0,0.2857142857142857,0.8333333333333334,1.0
2016-06-30,60,neighbor_retention_1m,2284,2180,0.04553415061295972,0.30682129254252305,0.23558696092792378,0.0,0.0,0.2857142857142857,0.7142857142857143,0.8333333333333334
2016-07-29,60,neighbor_retention_1m,2332,2206,0.054030874785591765,0.29633966374724374,0.22926084912059008,0.0,0.0,0.26666666666666666,0.7078219533275713,0.8123813291139236
2016-08-31,60,neighbor_retention_1m,2409,2260,0.061851390618513906,0.36739492168750226,0.2604430980472872,0.0,0.0,0.35294117647058826,0.8125,0.9175900900900897
2016-09-30,60,neighbor_retention_1m,2429,2312,0.04816797035817209,0.33714332917837603,0.27343628058379715,0.0,0.0,0.2857142857142857,0.8126363483806005,0.9108888888888886
2016-10-31,60,neighbor_retention_1m,2451,2357,0.03835169318645451,0.34547138530827093,0.2672756915111185,0.0,0.0,0.2857142857142857,0.8518518518518519,1.0
2016-11-30,60,neighbor_retention_1m,2460,2356,0.04227642276422764,0.24403547720781749,0.20548646398752674,0.0,0.0,0.2,0.6372727272727272,0.7624686716791977
2016-12-30,60,neighbor_retention_1m,2499,2366,0.05322128851540616,0.3264247977464317,0.24143174798280795,0.0,0.0,0.3076923076923077,0.7391304347826086,0.8333333333333334
2017-01-26,60,neighbor_retention_1m,2537,2436,0.03981080015766653,0.36402378111585676,0.24687926700898188,0.0,0.0,0.3333333333333333,0.785952380952381,0.8680874316939893
2017-02-28,60,neighbor_retention_1m,2579,2467,0.04342768514928267,0.36224529499057384,0.24512957585059825,0.0,0.0,0.34375,0.7666666666666667,0.8666666666666667
2017-03-31,60,neighbor_retention_1m,2663,2510,0.05745399924896733,0.2851021879091824,0.23057266034206692,0.0,0.0,0.25,0.7130494505494498,0.8333333333333334
2017-04-28,60,neighbor_retention_1m,2696,2582,0.04228486646884273,0.2456232302237015,0.21105905672844955,0.0,0.0,0.2,0.6486486486486487,0.7720813397129187
2017-05-31,60,neighbor_retention_1m,2699,2598,0.03742126713597629,0.3510079639373349,0.24635807745259358,0.0,0.0,0.3333333333333333,0.7777777777777778,0.9000535714285718
2017-06-30,60,neighbor_retention_1m,2750,2630,0.04363636363636364,0.39427583294014773,0.25398899488949883,0.0,0.0,0.38742593811718234,0.8235294117647058,0.9047619047619048
2017-07-31,60,neighbor_retention_1m,2783,2645,0.049586776859504134,0.2736227907621139,0.2377814843013714,0.0,0.0,0.2222222222222222,0.7333333333333333,0.933571428571428
2017-08-31,60,neighbor_retention_1m,2834,2721,0.03987297106563162,0.28178589535838683,0.2447486178017258,0.0,0.0,0.23529411764705882,0.75,0.8764411794714826
2017-09-29,60,neighbor_retention_1m,2897,2774,0.04245771487745944,0.37788536030501274,0.2665231300044937,0.0,0.0,0.358974358974359,0.8356684491978609,0.9230769230769231
2017-10-31,60,neighbor_retention_1m,2941,2823,0.04012240734444067,0.3973554120922735,0.27328234217248665,0.0,0.0,0.38461538461538464,0.8518151815181518,1.0
2017-11-30,60,neighbor_retention_1m,2959,2863,0.03244339303818858,0.3153419052790094,0.23217589770848468,0.0,0.0,0.2857142857142857,0.7222222222222222,0.8311347517730501
2017-12-29,60,neighbor_retention_1m,2995,2871,0.041402337228714524,0.36040253945551887,0.2358520249249503,0.0,0.0,0.3333333333333333,0.7714285714285715,0.8523938572719064
2018-01-31,60,neighbor_retention_1m,3026,2916,0.036351619299405155,0.29363255725783993,0.21729512806681767,0.0,0.0,0.2564102564102564,0.6923076923076923,0.7867096018735362
2018-02-28,60,neighbor_retention_1m,2961,2891,0.02364066193853428,0.3022376960892312,0.22580363972676712,0.0,0.0,0.2653061224489796,0.7330411585365854,0.8401269841269839
2018-03-30,60,neighbor_retention_1m,3008,2893,0.0382313829787234,0.3510593031957777,0.2539370980418893,0.0,0.0,0.3333333333333333,0.8017391304347831,0.8889972899728996
2018-04-27,60,neighbor_retention_1m,3025,2946,0.026115702479338844,0.3778190182894086,0.2544333545229286,0.0,0.0,0.35,0.8266143260409315,0.9100810081008104
2018-05-31,60,neighbor_retention_1m,3097,2958,0.04488214401033258,0.3591836014664224,0.2681629949329334,0.0,0.0,0.3333333333333333,0.8235294117647058,0.9432264957264953
2018-06-29,60,neighbor_retention_1m,3080,3007,0.023701298701298702,0.3418412191393178,0.23524191518689125,0.0,0.0,0.3333333333333333,0.738443935926773,0.8383870967741939
2018-07-31,60,neighbor_retention_1m,3166,3068,0.03095388502842704,0.3068707100630633,0.23262617442267663,0.0,0.0,0.2727272727272727,0.7289583333333334,0.8571428571428571
2018-08-31,60,neighbor_retention_1m,3263,3158,0.032178976402083975,0.3526908578864086,0.23935736568662447,0.0,0.0,0.34307036247334755,0.7439915805587438,0.8384392789373813
2018-09-28,60,neighbor_retention_1m,3334,3240,0.028194361127774445,0.3807845848388909,0.25812614988335364,0.0,0.0,0.35714285714285715,0.8125,0.9079829545454549
2018-10-31,60,neighbor_retention_1m,3359,3309,0.014885382554331646,0.2784423680362485,0.21362656122429255,0.0,0.0,0.2413793103448276,0.6666666666666666,0.78941438102298
2018-11-30,60,neighbor_retention_1m,3374,3329,0.013337285121517486,0.31212039361473487,0.23701345151488176,0.0,0.0,0.2727272727272727,0.7439475253428741,0.8663847780126833
2018-12-28,60,neighbor_retention_1m,3426,3366,0.017513134851138354,0.4614257528810356,0.24129855079695006,0.0,0.04571881606765328,0.48,0.8333333333333334,0.9090909090909091
2019-01-31,60,neighbor_retention_1m,3492,3415,0.0220504009163803,0.2791176726530918,0.22647287612847247,0.0,0.0,0.23076923076923078,0.7142857142857143,0.816645259938838
2019-02-28,60,neighbor_retention_1m,3522,3484,0.010789324247586598,0.36132938647629326,0.2307439687865248,0.0,0.0,0.3333333333333333,0.75,0.8333333333333334
2019-03-29,60,neighbor_retention_1m,3517,3501,0.004549331816889394,0.23843327932395963,0.1926482648664067,0.0,0.0,0.2,0.6307692307692307,0.7333333333333333
2019-04-30,60,neighbor_retention_1m,3515,3485,0.008534850640113799,0.3495920248872056,0.22406795448143058,0.0,0.0,0.3333333333333333,0.7239911958914158,0.8095059772432663
2019-05-31,60,neighbor_retention_1m,3512,3487,0.0071184510250569474,0.4391957747484939,0.23000898445812043,0.0,0.04833333333333336,0.4583333333333333,0.7777777777777778,0.8522813299232735
2019-06-28,60,neighbor_retention_1m,3528,3494,0.00963718820861678,0.3829171636128174,0.25366915613095664,0.0,0.0,0.3684210526315789,0.8076923076923077,0.9090909090909091
2019-07-31,60,neighbor_retention_1m,3548,3513,0.009864712514092447,0.2911369727367032,0.26080748180211377,0.0,0.0,0.2127659574468085,0.8089159067882468,0.9285714285714286
2019-08-30,60,neighbor_retention_1m,3566,3537,0.008132361189007292,0.278195383910204,0.23134416149451809,0.0,0.0,0.2169811320754717,0.7250980392156862,0.8333333333333334
2019-09-30,60,neighbor_retention_1m,3588,3556,0.008918617614269788,0.2963043338446079,0.2131858954455251,0.0,0.0,0.26666666666666666,0.6833860759493671,0.7846525096525093
2019-10-31,60,neighbor_retention_1m,3628,3580,0.013230429988974642,0.3652138851610845,0.22452008756567657,0.0,0.0,0.36363636363636365,0.7346938775510204,0.8235294117647058
2019-11-29,60,neighbor_retention_1m,3638,3617,0.00577240241891149,0.32356484210945413,0.22008113678470553,0.0,0.0,0.3,0.7142857142857143,0.7916666666666666
2019-12-31,60,neighbor_retention_1m,3641,3622,0.005218346608074705,0.3188098640773484,0.23963800554574374,0.0,0.0,0.2857142857142857,0.7382871150605177,0.8424784313725489
2020-01-23,60,neighbor_retention_1m,3663,3629,0.009282009282009281,0.2814389619129751,0.21719583092487726,0.0,0.0,0.25,0.6666666666666666,0.7753239007108094
2020-02-28,60,neighbor_retention_1m,3697,3658,0.010549093859886394,0.18425164798575663,0.1874603239685943,0.0,0.0,0.13333333333333333,0.5694444444444444,0.6827061556329849
2020-03-31,60,neighbor_retention_1m,3718,3479,0.06428187197417967,0.43067128128256016,0.30240808955443477,0.0,0.0,0.4431137724550898,0.9223300970873787,1.0
2020-04-30,60,neighbor_retention_1m,3744,3621,0.032852564102564104,0.4495494995653081,0.2960462064526812,0.0,0.0,0.45454545454545453,0.9230769230769231,1.0
2020-05-29,60,neighbor_retention_1m,3738,3706,0.008560727661851257,0.4162084607690414,0.2819325487478003,0.0,0.0,0.4166666666666667,0.865909090909091,1.0
2020-06-30,60,neighbor_retention_1m,3749,3719,0.008002133902373967,0.3529143518944933,0.2460761590478098,0.0,0.0,0.3333333333333333,0.789596083231334,0.8936842105263167
2020-07-31,60,neighbor_retention_1m,3765,3727,0.010092961487383798,0.21334891516299062,0.18876097682704077,0.0,0.0,0.16666666666666666,0.5925925925925926,0.7297297297297297
