analysis_date,window,expected_node_count,actual_node_count,expected_edge_count,expected_degree_sum,raw_degree_sum,residual_degree_sum,node_count_ok,key_unique,raw_degree_sum_ok,residual_degree_sum_ok,degree_nonnegative,strength_nonnegative,percentile_valid,degree_percentile_match,percentile_source_copy_ok,max_raw_degree_percentile_diff,max_residual_degree_percentile_diff,raw_strength_float32_rank_diff,residual_strength_float32_rank_diff,raw_degree_source_copy_diff,raw_strength_source_copy_diff,residual_degree_source_copy_diff,residual_strength_source_copy_diff,raw_isolated_share,residual_isolated_share,mean_delta_degree_percentile,mean_delta_strength_percentile,median_abs_delta_degree_percentile,median_abs_delta_strength_percentile,qa_pass,qa_errors
2017-09-29,252,2344,2344,26997,53994,53994,53994,True,True,True,True,True,True,True,True,True,0.0,0.0,2.970060797302665e-08,2.970060797302665e-08,0.0,0.0,0.0,0.0,0.3946245733788396,0.048208191126279866,2.8003248745264048e-09,2.4951816418878862e-09,0.18110069632530212,0.18387371301651,True,
2017-10-31,252,2379,2379,27844,55688,55688,55688,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9789795186196955e-08,2.9789795186196955e-08,0.0,0.0,0.0,0.0,0.39260193358554013,0.04581757040773434,2.186004731674162e-09,1.7866987097709306e-09,0.17696510255336761,0.17843632400035858,True,
2017-11-30,252,2433,2433,29119,58238,58238,58238,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979007318604232e-08,2.979007318604232e-08,0.0,0.0,0.0,0.0,0.4011508425811755,0.049732840115084255,4.670010444023361e-11,3.5139914652569226e-10,0.1763255000114441,0.17591449618339539,True,
2017-12-29,252,2485,2485,30353,60706,60706,60706,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790329536538707e-08,2.9790329536538707e-08,0.0,0.0,0.0,0.0,0.38591549295774646,0.053923541247484906,-2.472033682963258e-09,-2.098755097725022e-10,0.16941648721694946,0.16599597595632076,True,
2018-01-31,252,2527,2527,31500,63000,63000,63000,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790528821571627e-08,2.9790528821571627e-08,0.0,0.0,0.0,0.0,0.3628808864265928,0.06608626830233479,3.1046542811874915e-09,2.1228405341452934e-09,0.1602691113948822,0.159873366355896,True,
2018-02-28,252,2537,2537,31617,63234,63234,63234,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979057533991636e-08,2.979057533991636e-08,0.0,0.0,0.0,0.0,0.3854946787544344,0.08080409932991722,2.2804004073753854e-09,2.305362935981555e-10,0.16377609968185425,0.16160821914672852,True,
2018-03-30,252,2566,2566,32398,64796,64796,64796,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9779093746462593e-08,2.9779093746462593e-08,0.0,0.0,0.0,0.0,0.38347622759158223,0.08846453624318004,-3.4538057755420473e-09,-2.6988755513798513e-09,0.1640685796737671,0.16075605154037476,True,
2018-04-27,252,2593,2593,33196,66392,66392,66392,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790829025877485e-08,2.9790829025877485e-08,0.0,0.0,0.0,0.0,0.3794832240647898,0.07057462398765908,-1.8245733432497614e-10,2.2972384061861167e-09,0.16390281915664673,0.1669880747795105,True,
2018-05-31,252,2630,2630,34163,68326,68326,68326,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9779659072026732e-08,2.9779659072026732e-08,0.0,0.0,0.0,0.0,0.3840304182509506,0.06768060836501902,1.6402608994748656e-09,-5.835815980860489e-10,0.17519009113311768,0.1749049425125122,True,
2018-06-29,252,2647,2647,34674,69348,69348,69348,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9791063504980286e-08,2.9791063504980286e-08,0.0,0.0,0.0,0.0,0.4027200604457877,0.06875708349074423,3.318562343699733e-09,1.7704628619059644e-09,0.1754816770553589,0.1779373288154602,True,
2018-07-31,252,2695,2695,35990,71980,71980,71980,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9791264011258534e-08,2.9791264011258534e-08,0.0,0.0,0.0,0.0,0.3888682745825603,0.05269016697588126,-1.3325342663143915e-09,-1.7251066020335692e-09,0.18051952123641968,0.1781076192855835,True,
2018-08-31,252,2774,2774,38110,76220,76220,76220,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9780835464343625e-08,2.9780835464343625e-08,0.0,0.0,0.0,0.0,0.39617880317231435,0.04578226387887527,-3.95291708490362e-09,-1.5128116514842633e-09,0.17519827373325825,0.17627974599599838,True,
2018-09-28,252,2834,2834,39837,79674,79674,79674,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9781290433739116e-08,2.9781290433739116e-08,0.0,0.0,0.0,0.0,0.4011997177134792,0.04728299223712068,-1.013478765036745e-09,-2.426565240282531e-09,0.17695836909115314,0.17704658303409815,True,
2018-10-31,252,2899,2899,41671,83342,83342,83342,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9792042166576493e-08,2.9792042166576493e-08,0.0,0.0,0.0,0.0,0.43842704380820974,0.04104863746119351,-1.2554703765427009e-09,-4.921649480203219e-10,0.19868920370936394,0.1959296464920044,True,
2018-11-30,252,2953,2953,43318,86636,86636,86636,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9792230127334562e-08,2.9792230127334562e-08,0.0,0.0,0.0,0.0,0.421943785980359,0.04165255672197765,2.7513911753963543e-09,-4.970417804246509e-10,0.1901456154882908,0.1901456154882908,True,
2018-12-28,252,3008,3008,44996,89992,89992,89992,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9168230386567018e-08,2.9168230386567018e-08,0.0,0.0,0.0,0.0,0.425531914893617,0.0442154255319149,-2.0385065928418585e-09,-1.4539530619661859e-09,0.19065824896097183,0.19065824896097183,True,
2019-01-31,252,3066,3066,46784,93568,93568,93568,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00016308604543380234,2.9782881827422614e-08,0.0,0.0,0.0,0.0,0.4155251141552511,0.0410958904109589,-5.078836740890672e-10,1.3620516714206803e-09,0.18721460923552513,0.18721460923552513,True,
2019-02-28,252,3099,3099,47863,95726,95726,95726,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979270563585601e-08,2.979270563585601e-08,0.0,0.0,0.0,0.0,0.39657954178767346,0.04291707002258793,9.226073907936492e-10,-1.3000650073528752e-09,0.17683123983442783,0.17683123983442783,True,
2019-03-29,252,3161,3161,49811,99622,99622,99622,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9792894262747893e-08,2.9792894262747893e-08,0.0,0.0,0.0,0.0,0.38627016766845934,0.03543182537171781,2.9887175567540063e-09,1.176159353959187e-09,0.18063902854919434,0.18570071458816528,True,
2019-04-30,252,3237,3237,52230,104460,104460,104460,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9793115641219003e-08,2.9793115641219003e-08,0.0,0.0,0.0,0.0,0.36360827927092987,0.019462465245597776,-1.7895663929898909e-10,9.598060268511696e-10,0.1848934143781662,0.18103182315826416,True,
2019-05-31,252,3300,3300,54285,108570,108570,108570,True,True,True,True,True,True,True,True,True,0.0,0.0,2.976619839500927e-08,2.976619839500927e-08,0.0,0.0,0.0,0.0,0.39,0.01606060606060606,1.8739339077111446e-10,2.7392172452175258e-09,0.1899999976158142,0.18696969002485275,True,
2019-06-28,252,3356,3356,56166,112332,112332,112332,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9766801135089338e-08,2.9766801135089338e-08,0.0,0.0,0.0,0.0,0.4022646007151371,0.01728247914183552,-1.2199326692519796e-09,-2.782312316178423e-09,0.1895858347415924,0.18861740827560425,True,
2019-07-31,252,3401,3401,57735,115470,115470,115470,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979355961940655e-08,2.979355961940655e-08,0.0,0.0,0.0,0.0,0.36989120846809764,0.014701558365186709,2.5576456474297468e-09,2.487543154309617e-09,0.17832989990711212,0.17759481817483902,True,
2019-08-30,252,3451,3451,59421,118842,118842,118842,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9793686517898266e-08,2.9793686517898266e-08,0.0,0.0,0.0,0.0,0.3903216458997392,0.008693132425383946,7.796554384422247e-10,1.3296512098320669e-09,0.18096202611923218,0.17994782328605652,True,
2019-09-30,252,3482,3482,60536,121072,121072,121072,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978520441399013e-08,2.978520441399013e-08,0.0,0.0,0.0,0.0,0.39718552556002296,0.010913268236645606,4.475269764062661e-09,1.5004938666263167e-09,0.1787765622138977,0.18064330518245697,True,
2019-10-31,252,3517,3517,61751,123502,123502,123502,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979384861045986e-08,2.979384861045986e-08,0.0,0.0,0.0,0.0,0.37219220926926355,0.010804663065112312,1.0298303931417674e-09,-1.0356561243449351e-09,0.16505544818937778,0.16633498668670654,True,
2019-11-29,252,3534,3534,62393,124786,124786,124786,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9785456323594417e-08,2.9785456323594417e-08,0.0,0.0,0.0,0.0,0.37577815506508205,0.011884550084889643,1.266535453764004e-09,1.629155675232849e-09,0.16397851705551147,0.16638371348381042,True,
2019-12-31,252,3552,3552,63021,126042,126042,126042,True,True,True,True,True,True,True,True,True,0.0,0.0,2.953383304582502e-08,2.953383304582502e-08,0.0,0.0,0.0,0.0,0.37246621621621623,0.013231981981981982,-8.915997789920988e-10,-2.793705527175654e-10,0.1614583432674408,0.16385133657604456,True,
2020-01-23,252,3560,3560,63311,126622,126622,126622,True,True,True,True,True,True,True,True,True,0.0,0.0,2.973535084827006e-08,2.973535084827006e-08,0.0,0.0,0.0,0.0,0.37724719101123594,0.015730337078651686,-2.384813648931096e-09,-2.161400874009293e-09,0.1608145833015442,0.16418540477752686,True,
2020-02-28,252,3566,3566,63537,127074,127074,127074,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9785607646992673e-08,2.9785607646992673e-08,0.0,0.0,0.0,0.0,0.38502523836231073,0.034492428491306786,-3.839159239160834e-10,-1.5173819850016629e-09,0.1681155413389206,0.16447001695632935,True,
2020-03-31,252,3579,3579,63996,127992,127992,127992,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9793995381943716e-08,2.9793995381943716e-08,0.0,0.0,0.0,0.0,0.3565241687622241,0.03436714165968147,5.70503384349532e-09,1.775732117679806e-09,0.15786528587341309,0.16107850894331932,True,
2020-04-30,252,3591,3591,64433,128866,128866,128866,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794023248541635e-08,2.9794023248541635e-08,0.0,0.0,0.0,0.0,0.3815093288777499,0.04594820384294068,-1.2910397595198697e-09,-8.003512852306785e-10,0.16778056509792805,0.16778056509792805,True,
2020-05-29,252,3599,3599,64704,129408,129408,129408,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794041678243843e-08,2.9794041678243843e-08,0.0,0.0,0.0,0.0,0.3467629897193665,0.04918032786885246,5.213750273229414e-09,2.2244092390649216e-09,0.14879132434725761,0.14879132434725761,True,
2020-06-30,252,3626,3626,65580,131160,131160,131160,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978588431457041e-08,2.978588431457041e-08,0.0,0.0,0.0,0.0,0.33976833976833976,0.052675124103695535,5.380404107293173e-09,2.5592107373051927e-09,0.14354659989476204,0.14354659989476204,True,
2020-07-31,252,3635,3635,66015,132030,132030,132030,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794123723725363e-08,0.0001375429895917879,0.0,0.0,0.0,0.0,0.35873452544704265,0.07840440165061899,4.480596749621868e-09,8.17821639112134e-10,0.1401650607585907,0.1401650607585907,True,
2020-08-31,252,3641,3641,66240,132480,132480,132480,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979413715742396e-08,0.0001373397423257705,0.0,0.0,0.0,0.0,0.3460587750617962,0.06564130733315024,2.0647173365273668e-09,1.9378466974146843e-09,0.14020872861146927,0.14020872861146927,True,
2020-09-30,252,3661,3661,66940,133880,133880,133880,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794181899411853e-08,0.00013658602164112743,0.0,0.0,0.0,0.0,0.32777929527451516,0.0841300191204589,3.296897177551653e-09,2.3485304585769184e-09,0.12182462960481644,0.12182462960481644,True,
2020-10-30,252,3688,3688,67933,135866,135866,135866,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9737675322216717e-08,0.00013557509589867678,0.0,0.0,0.0,0.0,0.3237527114967462,0.08080260303687635,-2.4444692305525575e-10,-1.7878969165611682e-09,0.12147505953907967,0.12147505953907967,True,
2020-11-30,252,3715,3715,68939,137878,137878,137878,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979430024918628e-08,2.979430024918628e-08,0.0,0.0,0.0,0.0,0.30901749663526246,0.08613728129205922,-1.3076119917077621e-09,-1.1852740599682322e-09,0.11588156223297119,0.1176312267780304,True,
2020-12-31,252,3737,3737,69764,139528,139528,139528,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794347433664825e-08,2.9794347433664825e-08,0.0,0.0,0.0,0.0,0.30104361787530104,0.08134867540808134,8.09455638841604e-10,-1.8980339117665196e-09,0.12817764282226562,0.12389616668224335,True,
2021-01-29,252,3758,3758,70558,141116,141116,141116,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9786461630543215e-08,2.9786461630543215e-08,0.0,0.0,0.0,0.0,0.29776476849387973,0.072645023948909,2.1778772713466806e-09,2.009356954492363e-09,0.12466737627983093,0.12453430891036987,True,
2021-02-26,252,3766,3766,70860,141720,141720,141720,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9786495381323164e-08,2.9786495381323164e-08,0.0,0.0,0.0,0.0,0.30430164630908124,0.055496548061603826,-1.610401647874667e-09,-8.536711438057971e-10,0.13024429976940155,0.12699151784181595,True,
2021-03-31,252,3781,3781,71418,142836,142836,142836,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794440248309684e-08,2.9794440248309684e-08,0.0,0.0,0.0,0.0,0.2845807987304946,0.05792118487172706,-2.995208280170383e-10,-1.8296387421961847e-09,0.1313144564628601,0.12985986471176147,True,
2021-04-30,252,3805,3805,72333,144666,144666,144666,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794489986301187e-08,2.9794489986301187e-08,0.0,0.0,0.0,0.0,0.2557161629434954,0.04914586070959264,9.203082471890142e-10,4.503636103265389e-10,0.12641263008117676,0.1256241798400879,True,
2021-05-31,252,3829,3829,73235,146470,146470,146470,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794539058158875e-08,2.9794539058158875e-08,0.0,0.0,0.0,0.0,0.24967354400626796,0.054322277357012276,3.96949188240392e-09,6.596361510465337e-10,0.12770958244800568,0.1264037787914276,True,
2021-06-30,252,3874,3874,74931,149862,149862,149862,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978693658395315e-08,2.978693658395315e-08,0.0,0.0,0.0,0.0,0.24393391843056272,0.05265875064532782,-1.923226793217302e-10,5.673519039991041e-11,0.12667787075042725,0.12751678004860878,True,
2021-07-30,252,3936,3936,77297,154594,154594,154594,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9560027092756513e-08,2.9560027092756513e-08,0.0,0.0,0.0,0.0,0.20198170731707318,0.0350609756097561,1.5522042910257974e-10,-5.0162699649004434e-11,0.13135164976119995,0.13084350526332855,True,
2021-08-31,252,3994,3994,79656,159312,159312,159312,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9787398880820604e-08,2.9787398880820604e-08,0.0,0.0,0.0,0.0,0.1800200300450676,0.03480220330495744,-1.3603745368819984e-09,1.7488531070646192e-10,0.1287556290626526,0.12994492053985596,True,
2021-09-30,252,4036,4036,81368,162736,162736,162736,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9772785903325882e-08,2.9772785903325882e-08,0.0,0.0,0.0,0.0,0.17542120911793854,0.04311199207135778,-3.8397442124879986e-10,-4.513545480544787e-10,0.12301783263683319,0.12091183662414551,True,
2021-10-29,252,4053,4053,82089,164178,164178,164178,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794969269580918e-08,2.9794969269580918e-08,0.0,0.0,0.0,0.0,0.17147791759190723,0.047619047619047616,-8.474506921248174e-10,7.812723300499943e-11,0.12447568774223328,0.12139153480529785,True,
2021-11-30,252,4094,4094,83727,167454,167454,167454,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9787763367039588e-08,2.9787763367039588e-08,0.0,0.0,0.0,0.0,0.1709819247679531,0.04250122129946263,-4.1402224860776034e-10,-3.384973109496414e-10,0.12469469010829926,0.1205422580242157,True,
2021-12-31,252,4137,4137,85499,170998,170998,170998,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795118483555427e-08,2.9795118483555427e-08,0.0,0.0,0.0,0.0,0.15953589557650472,0.049794537104181774,4.484395863268149e-10,4.205246723185192e-10,0.1188058853149414,0.1174764633178711,True,
2022-01-28,252,4174,4174,87030,174060,174060,174060,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9788042366085676e-08,2.9788042366085676e-08,0.0,0.0,0.0,0.0,0.1545280306660278,0.0610924772400575,-8.041414851255833e-10,4.498194323011032e-10,0.12152612209320068,0.11835171282291412,True,
2022-02-28,252,4196,4196,87965,175930,175930,175930,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9773912113562062e-08,0.0001191676401660624,0.0,0.0,0.0,0.0,0.15252621544327932,0.07268827454718779,1.521722490839781e-09,-5.184865429699136e-10,0.11916109919548035,0.11808864772319794,True,
2022-03-31,252,4253,4253,90361,180722,180722,180722,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795314993030786e-08,2.9795314993030786e-08,0.0,0.0,0.0,0.0,0.14483893722078534,0.07383023747942628,-4.292010924632819e-10,-3.1883509725843797e-10,0.11920996010303497,0.1179167628288269,True,
2022-04-29,252,4296,4296,92203,184406,184406,184406,True,True,True,True,True,True,True,True,True,0.0,0.0,2.974682455914035e-08,2.974682455914035e-08,0.0,0.0,0.0,0.0,0.1787709497206704,0.07169459962756052,-3.3298684232061803e-10,-4.890744246584077e-10,0.14874297380447388,0.14787012711167336,True,
2022-05-31,252,4332,4332,93701,187402,187402,187402,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9774804066740046e-08,2.9774804066740046e-08,0.0,0.0,0.0,0.0,0.1731301939058172,0.07017543859649122,-3.370992144499239e-10,1.6854960722496194e-10,0.15350878238677979,0.14981532841920853,True,
2022-06-30,252,4338,4338,94028,188056,188056,188056,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978858226754255e-08,2.978858226754255e-08,0.0,0.0,0.0,0.0,0.17634854771784234,0.0792992162286768,6.646783520077274e-10,8.759327119481679e-11,0.15928998589515686,0.15491009131073952,True,
2022-07-29,252,4389,4389,96247,192494,192494,192494,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795532152654403e-08,2.9795532152654403e-08,0.0,0.0,0.0,0.0,0.17521075415812257,0.07678286625655047,1.2443097693199285e-09,-2.1049715060800972e-10,0.15846431255340576,0.15561632812023163,True,
2022-08-31,252,4429,4429,98015,196030,196030,196030,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795593436965362e-08,2.9795593436965362e-08,0.0,0.0,0.0,0.0,0.18785278843982842,0.08218559494242493,1.6990486346563708e-09,4.727056102360794e-10,0.15996840596199036,0.15658161789178848,True,
2022-09-30,252,4470,4470,99833,199666,199666,199666,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9788988054058052e-08,0.0001118833586674084,0.0,0.0,0.0,0.0,0.21208053691275167,0.08970917225950784,7.333904838135312e-10,2.5668666933473593e-10,0.16241610050201416,0.16308724880218506,True,
2022-10-31,252,4497,4497,101051,202102,202102,202102,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00011118359106604414,2.979569524441672e-08,0.0,0.0,0.0,0.0,0.22592839670891707,0.09161663331109629,1.6899248852262185e-10,-6.627156412651837e-12,0.15843897312879562,0.1571047231554985,True,
2022-11-30,252,4532,4532,102633,205266,205266,205266,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00011033382651454149,2.9776018539706683e-08,0.0,0.0,0.0,0.0,0.22793468667255076,0.1028243601059135,-1.5026104734307985e-09,-3.962025427755169e-10,0.1576015055179596,0.15887026488780975,True,
2022-12-30,252,4568,4568,104280,208560,208560,208560,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9750129137973147e-08,2.9750129137973147e-08,0.0,0.0,0.0,0.0,0.23774080560420316,0.11427320490367776,1.0569124839769354e-09,7.714808717918062e-10,0.16506129503250122,0.1632552668452263,True,
2023-01-31,252,4590,4590,105288,210576,210576,210576,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9789336664087784e-08,2.9789336664087784e-08,0.0,0.0,0.0,0.0,0.2514161220043573,0.11568627450980393,4.171675846207895e-10,-1.9056604838319335e-09,0.164433553814888,0.16296297311782837,True,
2023-02-28,252,4613,4613,106330,212660,212660,212660,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795861888892716e-08,2.9795861888892716e-08,0.0,0.0,0.0,0.0,0.24539345328419684,0.10296986776501192,-9.181996681879897e-10,-7.389205773016804e-10,0.1582484245300293,0.1571645438671112,True,
2023-03-31,252,4648,4648,107958,215916,215916,215916,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9751027530444674e-08,2.9751027530444674e-08,0.0,0.0,0.0,0.0,0.22827022375215147,0.10004302925989673,2.6296638272920697e-09,-4.6085239277444077e-10,0.15834768116474152,0.15748709440231323,True,
2023-04-28,252,4669,4669,108946,217892,217892,217892,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795939382459835e-08,2.9795939382459835e-08,0.0,0.0,0.0,0.0,0.22317412722210322,0.10965945598629256,1.5255418827712957e-09,8.920271050932577e-10,0.15110301971435547,0.1524951457977295,True,
2023-05-31,252,4688,4688,109809,219618,219618,219618,True,True,True,True,True,True,True,True,True,0.0,0.0,2.970060797302665e-08,2.970060797302665e-08,0.0,0.0,0.0,0.0,0.18323378839590443,0.12393344709897611,5.276435064374383e-10,6.833936980966822e-10,0.13566553592681885,0.13502560555934906,True,
2023-06-30,252,4690,4690,109936,219872,219872,219872,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9789613553710126e-08,2.9789613553710126e-08,0.0,0.0,0.0,0.0,0.17526652452025587,0.12771855010660982,3.765005546846369e-09,6.163806549267474e-10,0.13176973164081573,0.12979744374752045,True,
2023-07-31,252,4724,4724,111524,223048,223048,223048,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9777087573457095e-08,2.9777087573457095e-08,0.0,0.0,0.0,0.0,0.17315834038950043,0.12171888230313294,-4.542267595076339e-10,7.1761519297213e-10,0.1310330629348755,0.1310330033302307,True,
2023-08-31,252,4766,4766,113525,227050,227050,227050,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978981616941212e-08,0.00010493876700934379,0.0,0.0,0.0,0.0,0.18128409567771717,0.11917750734368443,7.722590883089323e-10,7.300505956280796e-10,0.14168065786361694,0.13994961977005005,True,
2023-09-28,252,4801,4801,115207,230414,230414,230414,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9796114908720028e-08,2.9796114908720028e-08,0.0,0.0,0.0,0.0,0.16579879191835034,0.11226827744219954,-3.204634228837264e-10,-5.392786414145033e-10,0.13393042981624603,0.13268068432807922,True,
2023-10-31,252,4825,4825,116361,232722,232722,232722,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9796145772920113e-08,2.9796145772920113e-08,0.0,0.0,0.0,0.0,0.15067357512953367,0.10259067357512953,-1.2893750877578025e-09,-7.566392730554768e-11,0.11896377801895142,0.1179274320602417,True,
2023-11-30,252,4844,4844,117286,234572,234572,234572,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00010324794334581888,0.00010323423575409052,0.0,0.0,0.0,0.0,0.14822460776218002,0.09516928158546656,1.1151261215461964e-10,1.422747120593423e-10,0.12355491518974304,0.12159371376037598,True,
2023-12-29,252,4861,4861,118116,236232,236232,236232,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9796191514108727e-08,2.9796191514108727e-08,0.0,0.0,0.0,0.0,0.152232051018309,0.0810532812178564,1.6951948447228459e-09,-6.06959456157547e-10,0.12147703766822815,0.12343138456344604,True,
2024-01-31,252,4876,4876,118843,237686,237686,237686,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9777874166470042e-08,2.9777874166470042e-08,0.0,0.0,0.0,0.0,0.20775225594749794,0.08264971287940935,-4.622232630372145e-10,5.34803775414959e-12,0.13361361622810364,0.13392126560211182,True,
2024-02-29,252,4892,4892,119619,239238,239238,239238,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00010220734486304783,2.9777954213550117e-08,0.0,0.0,0.0,0.0,0.35363859362224037,0.1179476696647588,2.83889661338226e-09,8.589794473967782e-10,0.15842193365097046,0.15831968188285828,True,
2024-03-29,252,4919,4919,120942,241884,241884,241884,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979626378962763e-08,2.979626378962763e-08,0.0,0.0,0.0,0.0,0.341736125228705,0.11181134376905875,-4.968063500286675e-10,-2.0144891632259996e-10,0.1600934863090515,0.16243135929107666,True,
2024-04-30,252,4942,4942,122075,244150,244150,244150,True,True,True,True,True,True,True,True,True,0.0,0.0,2.97902615908896e-08,2.97902615908896e-08,0.0,0.0,0.0,0.0,0.37697288547146907,0.10157830837717523,-2.9760109466466282e-09,-1.8528457210885035e-09,0.17179274559020996,0.17219749093055725,True,
2024-05-31,252,4964,4964,123150,246300,246300,246300,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9778307597538856e-08,2.9778307597538856e-08,0.0,0.0,0.0,0.0,0.3525382755842063,0.09891216760676874,7.166906194663835e-10,1.003366867252937e-09,0.1788880079984665,0.17828364670276642,True,
2024-06-28,252,4980,4980,123959,247918,247918,247918,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9778384758039067e-08,2.9778384758039067e-08,0.0,0.0,0.0,0.0,0.3566265060240964,0.10502008032128514,-5.795893420177291e-09,-1.6516949757035955e-09,0.17555220425128937,0.17429721355438232,True,
2024-07-31,252,4999,4999,124907,249814,249814,249814,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979636071209768e-08,0.00010003359657828614,0.0,0.0,0.0,0.0,0.34786957391478296,0.10282056411282256,1.8704698237926393e-09,8.405936100550188e-10,0.17583513259887695,0.17683535814285278,True,
2024-08-30,252,5006,5006,125267,250534,250534,250534,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979041580086772e-08,9.987676234135545e-05,0.0,0.0,0.0,0.0,0.34378745505393526,0.09808230123851379,-6.029969494294225e-09,-1.899853402311879e-09,0.1801338493824005,0.18018381297588348,True,
2024-09-30,252,5015,5015,125722,251444,251444,251444,True,True,True,True,True,True,True,True,True,0.0,0.0,9.968946367533427e-05,2.97963796969114e-08,0.0,0.0,0.0,0.0,0.3700897308075773,0.11964107676969092,-4.2519564642863406e-09,-2.59396086186022e-09,0.1669989824295044,0.17188432812690735,True,
2024-10-31,252,5023,5023,126123,252246,252246,252246,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9796389244829413e-08,2.9796389244829413e-08,0.0,0.0,0.0,0.0,0.3607405932709536,0.12084411706151703,-1.176992973055755e-09,-9.36699511637945e-10,0.1811666190624237,0.17827990651130676,True,
2024-11-29,252,5034,5034,126670,253340,253340,253340,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790481970159988e-08,2.9790481970159988e-08,0.0,0.0,0.0,0.0,0.3398887564560985,0.11481922924116011,-3.52252320633268e-10,-1.521493216852939e-09,0.18047276139259338,0.17977750301361084,True,
2024-12-31,252,5042,5042,127075,254150,254150,254150,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9790500732929104e-08,2.9790500732929104e-08,0.0,0.0,0.0,0.0,0.33716779055930185,0.11939706465688218,-5.013847672622481e-09,-1.452582452752107e-09,0.1794922649860382,0.18147562444210052,True,
