analysis_date,previous_analysis_date,window,factor_name,method,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny
2017-09-29,2017-08-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1992,3.4748918312656576,0.016077000264674998,PASS,864737433.0877342,8.647374330877343,0.983922999735325,0.9500000000008324,864737433.095721,39,784031904.4717438,2311831495.521348,15153993348.819824,1729474866.1754684
2017-10-31,2017-09-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1986,3.2919858882707302,0.017067631413074023,PASS,722161512.2274923,7.221615122274923,0.982932368586926,0.9500000000004892,722161512.231277,40,656866755.7453136,2104615109.5331562,19719140026.48413,1444323024.4549847
2017-11-30,2017-10-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2062,3.433417630230548,0.024156654534158824,PASS,518765127.15005577,5.187651271500558,0.9758433454658411,0.9500000000002996,518765127.1544446,40,496670171.55000216,1659465814.226591,16706405270.509596,1037530254.3001115
2017-12-29,2017-11-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2045,3.3066727444533353,0.023804462859675066,PASS,370344511.260502,3.70344511260502,0.9761955371403248,0.9500000000004873,370344511.2636387,40,359462048.52250004,1271271468.31136,14814941038.902746,740689022.521004
2018-01-31,2017-12-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2118,3.4987102563384695,0.020782667480358546,PASS,480799775.9784492,4.8079977597844925,0.9792173325196416,0.9500000000000723,480799775.9818635,40,452938735.1918158,1492530433.65,12193879524.64832,961599551.9568985
2018-02-28,2018-01-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2104,3.4512399941494443,0.0186238762596409,PASS,425091156.14548945,4.2509115614548945,0.981376123740359,0.9500000000000046,425091156.1486796,40,384228198.43532485,1275241746.2549999,11880825645.419249,850182312.2909789
2018-03-30,2018-02-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2101,3.4607602705405514,0.015534235758095013,PASS,596697867.0318058,5.966978670318057,0.984465764241905,0.9500000000002353,596697867.0352778,40,535260951.44000006,1711184595.7829041,13056663563.585876,1193395734.0636115
2018-04-27,2018-03-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2103,3.3545723245538595,0.012917479309037742,PASS,564415721.475475,5.64415721475475,0.9870825206909619,0.9500000000001252,564415721.4789336,40,515623652.40602213,1795087261.0089498,15338172584.462063,1128831442.95095
2018-05-31,2018-04-27,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2149,3.406264859965266,0.01786993249133083,PASS,478563858.3599911,4.785638583599911,0.9821300675086693,0.9500000000004301,478563858.3630908,40,469286300.9793037,1906131661.3300002,12523672265.365072,957127716.7199821
2018-06-29,2018-05-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2180,3.4109137102213287,0.013621291818473184,PASS,385769140.02321625,3.8576914002321625,0.9863787081815267,0.9500000000004448,385769140.02557033,40,343950421.4183742,1315042292.981046,9510057933.853798,771538280.0464325
2018-07-31,2018-06-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2231,3.4254044674521924,0.0023680025034583524,PASS,449506733.008777,4.49506733008777,0.9976319974965415,0.9500000000002231,449506733.011196,40,369006400.8083457,1322025831.900335,10109955957.031841,899013466.017554
2018-08-31,2018-07-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2295,3.4348699138350156,0.0018707567858186661,PASS,333540117.5028513,3.335401175028513,0.9981292432141814,0.9500000000005505,333540117.504774,40,271026636.4118012,985863158.2501146,6748843670.22963,667080235.0057026
2018-09-28,2018-08-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2333,3.3442397434180515,0.002877341758717416,PASS,290831411.13388515,2.9083141113388513,0.9971226582412827,0.9500000000006299,290831411.13576466,40,243235997.9228666,952700726.8395073,8511731777.406086,581662822.2677703
2018-10-31,2018-09-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2474,3.6149827944315587,0.00802777184679002,PASS,341071692.1564707,3.410716921564707,0.9919722281532101,0.9500000000003672,341071692.15846896,40,291494214.58624345,999745906.5548375,6091037020.83933,682143384.3129414
2018-11-30,2018-10-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2480,3.5237066688057705,0.0018700461318246365,PASS,658887234.6727753,6.588872346727753,0.9981299538681754,0.9500000000007272,658887234.6780705,39,526832565.53131014,1624073276.0067677,8887540394.756207,1317774469.3455505
2018-12-28,2018-11-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2448,3.3581928439261057,0.0018054355528150513,PASS,448810415.4799377,4.488104154799377,0.998194564447185,0.9500000000010138,448810415.48417234,39,362732632.86760116,1314785809.2638993,9574248705.059126,897620830.9598753
2019-01-31,2018-12-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2501,3.4253331764335293,0.000924401038980357,PASS,493678898.2248272,4.936788982248272,0.9990755989610196,0.950000000000194,493678898.2296469,39,391096003.94263726,1473968963.6961122,8900534038.878792,987357796.4496543
2019-02-28,2019-01-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2557,3.46985396914528,0.001619549865632521,PASS,911035397.7966737,9.110353977966737,0.9983804501343674,0.9500000000001869,911035397.8050051,39,727025197.0430149,2314170984.1459374,14874542536.0583,1822070795.5933473
2019-03-29,2019-02-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2623,3.557571391346835,0.007071503621329799,PASS,1868666293.8974104,18.686662938974106,0.9929284963786702,0.9500000000008086,1868666293.9122162,39,1571314569.4946895,4620325054.549755,23267931607.632835,3737332587.794821
2019-04-30,2019-03-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2580,3.433019155543549,0.011881954481344284,PASS,1585492715.0592198,15.854927150592198,0.9881180455186557,0.9500000000004505,1585492715.0717888,39,1391257001.3349118,3916733067.512501,21885921165.356396,3170985430.1184397
2019-05-31,2019-04-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2558,3.3976411531840087,0.004003851791592692,PASS,707190379.4523252,7.071903794523252,0.9959961482084073,0.9500000000000347,707190379.4560504,40,590557821.7973511,2011953192.0000002,15228108884.032427,1414380758.9046504
2019-06-28,2019-05-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2532,3.3173526649665135,0.0005755146763626935,PASS,651942749.8328903,6.519427498328903,0.9994244853236374,0.9500000000001074,651942749.8365846,40,532429492.9746224,1992204918.147354,18311899162.4852,1303885499.6657805
2019-07-31,2019-06-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2635,3.5794642415000326,0.0007949904388094586,PASS,497177787.6873251,4.971777876873251,0.9992050095611906,0.9500000000003768,497177787.68998665,40,396149359.59177136,1370880248.5000002,8734591473.527245,994355575.3746502
2019-08-30,2019-07-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2643,3.5535063551084294,0.0015118963374641053,PASS,503999177.02705896,5.039991770270589,0.9984881036625356,0.9500000000005788,503999177.0303818,40,410187483.72601545,1633018188.9175,10952766935.889622,1007998354.0541179
2019-09-30,2019-08-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2655,3.543929746967974,0.001990777441344085,PASS,729466392.9999597,7.294663929999597,0.9980092225586561,0.9500000000002875,729466393.0049248,40,596347684.7232237,2477343303.981081,16288298062.105463,1458932785.9999194
2019-10-31,2019-09-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2624,3.422278794597749,0.004060735804905242,PASS,550079153.1519413,5.500791531519413,0.9959392641950948,0.9500000000005611,550079153.1555916,40,466375513.5038998,1913655952.2110548,13411718228.758247,1100158306.3038826
2019-11-29,2019-10-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2648,3.452459264380011,0.0029584743970879315,PASS,417082686.09846693,4.170826860984669,0.9970415256029119,0.9500000000000418,417082686.10183346,40,346156632.5021359,1508725131.6074998,12972493554.003174,834165372.1969339
2019-12-31,2019-11-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2658,3.4671053656096715,0.002053340995349097,PASS,645183226.1773945,6.451832261773945,0.9979466590046508,0.9500000000006543,645183226.1818748,40,527773525.39799994,2145228160.0049999,18696092209.855293,1290366452.354789
2020-01-23,2019-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2715,3.5823823986099286,0.0013440190390038062,PASS,990740849.812433,9.90740849812433,0.9986559809609963,0.9500000000004701,990740849.8183514,40,788709430.3872154,2976181996.7919226,18911667999.2579,1981481699.624866
2020-02-28,2020-01-23,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2715,3.537878661493882,0.000812353001790092,PASS,1087314592.1200786,10.873145921200786,0.9991876469982099,0.9500000000001021,1087314592.1289961,40,876578681.1706697,4097545031.510196,27500138166.405,2174629184.240157
2020-03-31,2020-02-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2649,3.354246374973431,0.002064311243502504,PASS,1088299529.0646849,10.882995290646848,0.9979356887564975,0.950000000000183,1088299529.0725114,40,933177742.7029212,4183905224.2688127,32488697039.50672,2176599058.1293697
2020-04-30,2020-03-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2595,3.1729947023581175,0.00978712706181662,PASS,735900849.992292,7.35900849992292,0.9902128729381834,0.9500000000001045,735900849.9981203,40,663343311.8949593,3099012640.642341,29997439933.009987,1471801699.984584
2020-05-29,2020-04-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2673,3.3329415695994187,0.004798958561797954,PASS,650047529.6395066,6.500475296395066,0.995201041438202,0.9500000000000068,650047529.6447235,40,564133631.62,2536380324.6707277,22593449880.337257,1300095059.2790132
2020-06-30,2020-05-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2718,3.425829513501486,0.005035602859491796,PASS,757984652.7612637,7.579846527612637,0.9949643971405082,0.9500000000002602,757984652.7669513,40,648252939.7445909,2759289864.3794723,19602869541.19632,1515969305.5225275
2020-07-31,2020-06-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2770,3.5366106130162276,0.0027057458193691965,PASS,1699459223.0908124,16.994592230908125,0.9972942541806307,0.9500000000002768,1699459223.1020012,40,1421228805.948651,5392530005.9425,36951779723.38587,3398918446.181625
2020-08-31,2020-07-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2738,3.4134160615566906,0.004245729716186124,PASS,1461809701.3206544,14.618097013206544,0.995754270283814,0.9500000000004547,1461809701.330047,40,1300347494.5433455,4909047913.139929,35587660948.34378,2923619402.641309
2020-09-30,2020-08-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2687,3.2599177182514545,0.0018393436302297432,PASS,971871839.7079625,9.718718397079625,0.9981606563697705,0.9500000000003859,971871839.7150722,40,823871933.9053141,3766038858.603039,31852004167.869232,1943743679.415925
2020-10-30,2020-09-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2743,3.3766536826691524,0.00039486825082972964,PASS,682372504.7434349,6.823725047434349,0.9996051317491703,0.9500000000006716,682372504.7495875,40,577128994.0349895,3045474061.664585,23736475778.627792,1364745009.4868698
2020-11-30,2020-10-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2815,3.4983047334593254,0.0008420581603164965,PASS,719347955.9361551,7.193479559361551,0.9991579418396833,0.9500000000004187,719347955.9430745,40,595831181.148,3149882013.202223,24063257441.68782,1438695911.8723102
2020-12-31,2020-11-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2789,3.3838676145821367,0.003374797409929061,PASS,703787484.5513315,7.037874845513315,0.9966252025900708,0.9500000000004827,703787484.5582633,40,587367923.3809599,2905323079.6734004,24848802777.046673,1407574969.102663
2021-01-29,2020-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2896,3.5707036954906037,0.001382350696707385,PASS,691973878.5163777,6.919738785163777,0.9986176493032927,0.9500000000002027,691973878.521368,41,565177213.9162927,2905988522.899285,28072648832.322166,1383947757.0327554
2021-02-26,2021-01-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2802,3.2359668556039702,0.0024459883111115945,PASS,619737252.5247395,6.1973725252473955,0.9975540116888884,0.9500000000001328,619737252.529412,41,545318410.5090002,2806310482.4925003,44411542597.13534,1239474505.049479
2021-03-31,2021-02-26,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2844,3.2500001299825696,0.002860606473132763,PASS,712769916.7314644,7.127699167314644,0.9971393935268673,0.9500000000004931,712769916.7382739,40,609071111.2619928,2931761374.094717,30687871290.629593,1425539833.4629288
2021-04-30,2021-03-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2869,3.221151374540996,0.010863626868621646,PASS,729551550.1642163,7.2955155016421624,0.9891363731313784,0.9500000000000053,729551550.170431,40,674334132.9207777,2999366338.76,28408829872.12663,1459103100.3284326
2021-05-31,2021-04-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2969,3.4059959473524692,0.0010981745818040348,PASS,785477092.7775384,7.854770927775384,0.998901825418196,0.950000000000587,785477092.7848964,40,658323784.2391165,3146861089.9949293,25934249367.793095,1570954185.5550768
