analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny,rebalance_type
2016-04-29,2016-03-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,527,1.5669434726369813,0.06196288446489447,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9380371155351056,0.9380371155351056,0.0,0,1004894005.9274676,2382956160.981247,21528959743.008068,0.0,PORTFOLIO_LEG
2016-11-30,2016-10-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,693,1.6016751394819329,0.054043180938349075,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9459568190616507,0.9459568190616507,0.0,0,1268079801.7832184,2543064942.2782483,24960673475.338326,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,540,1.6607853593146604,0.062376236987241825,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9376237630127582,0.9376237630127582,0.0,0,930032099.2478862,2220109960.555912,13694491662.039879,0.0,PORTFOLIO_LEG
2016-11-30,2016-10-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,692,1.6004289719233946,0.05196273466891156,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9480372653310883,0.9480372653310883,0.0,0,1199963655.9247751,2521153331.4027805,34593585230.33121,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,325,1.4615137420727078,0.05927502005433065,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9407249799456694,0.9407249799456694,0.0,0,553280191.9829087,1467328118.359276,20385892704.201202,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,332,1.442741253623748,0.06604637112887227,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9339536288711279,0.9339536288711279,0.0,0,651420859.5485412,1582043466.774928,31395120566.70698,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,345,1.42921827751899,0.059192194648422396,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9408078053515776,0.9408078053515776,0.0,0,397161250.0712417,1041252935.9958385,15804412622.873428,0.0,PORTFOLIO_LEG
2016-11-30,2016-10-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,558,1.3533513642099781,0.05133483856900635,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9486651614309938,0.9486651614309938,0.0,0,1024074435.373004,2255226229.5535703,49886500145.7281,0.0,PORTFOLIO_LEG
2017-02-28,2017-01-26,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,646,1.2902038531874407,0.05435850519554881,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.945641494804451,0.945641494804451,0.0,0,679036286.8509479,1879192486.085028,57464235184.990486,0.0,PORTFOLIO_LEG
2017-12-29,2017-11-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,757,1.295227301308944,0.05247876945940159,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9475212305405982,0.9475212305405982,0.0,0,315537523.72035915,1364072667.904654,21464067112.974308,0.0,PORTFOLIO_LEG
2018-02-28,2018-01-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,761,1.2305413331493407,0.05098810593401438,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9490118940659857,0.9490118940659857,0.0,0,351796944.0466528,1480775654.7675,29992098767.28541,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,301,1.1309944883731133,0.05743800263145278,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.942561997368547,0.942561997368547,0.0,0,778432402.7325639,2055068170.8583808,48086546791.383606,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,330,1.2822096356661457,0.05950255924918941,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9404974407508107,0.9404974407508107,0.0,0,405370205.6268524,1159546148.208303,28946513960.518475,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,325,1.6168607886185993,0.09057372990815837,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9094262700918415,0.9094262700918415,0.0,0,571733876.303443,1389061425.517416,10933355880.186068,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,326,1.5582054430092271,0.07270649406769497,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9272935059323048,0.9272935059323048,0.0,0,632377577.737158,1440577979.065175,13730245302.7687,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,349,1.7119629354062882,0.05666185459327874,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9433381454067212,0.9433381454067212,0.0,0,370126155.87127674,929347082.1618783,5434678816.498926,0.0,PORTFOLIO_LEG
2016-06-30,2016-05-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,357,1.5619576166560685,0.057538200731802366,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9424617992681975,0.9424617992681975,0.0,0,529683053.2616919,1421416861.1006315,7742220697.95775,0.0,PORTFOLIO_LEG
2018-02-28,2018-01-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,797,1.4389618436255247,0.05330006607479718,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9466999339252028,0.9466999339252028,0.0,0,339960366.38923246,1180908257.6575,15934107214.211212,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,294,1.289654712593158,0.05109187143714931,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9489081285628508,0.9489081285628508,0.0,0,545533515.0088761,1682633110.139162,27353891402.201424,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,289,1.173803587019179,0.06890370579201201,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9310962942079879,0.9310962942079879,0.0,0,630032290.8995564,1846659920.5016258,46785428850.5685,0.0,PORTFOLIO_LEG
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,885,2.0882344343094554,0.0741744597864625,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9258255402135376,0.9258255402135376,0.0,0,1952873102.7991087,7066592059.5,142948045246.88968,0.0,Q1_Q5_PAIR
2016-03-31,2016-02-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1325,1.9655023611187263,0.06443266726760705,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9355673327323929,0.9355673327323929,0.0,0,1490812605.090521,6116204388.537157,136387334975.26775,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,820,2.3794258217820627,0.051499886920651126,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.948500113079349,0.948500113079349,0.0,0,1869201669.1060507,5750564399.143431,131520445166.0647,0.0,Q1_Q5_PAIR
2016-02-29,2016-01-29,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1272,2.100296569961944,0.05833057839493397,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9416694216050661,0.9416694216050661,0.0,0,1266895413.6649282,4363982232.306246,134923692435.4246,0.0,Q1_Q5_PAIR
2016-03-31,2016-02-29,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1317,2.0970535604733547,0.057365497521051995,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9426345024789481,0.9426345024789481,0.0,0,1438710530.8353567,5674308036.470539,178092982116.36365,0.0,Q1_Q5_PAIR
2016-04-29,2016-03-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1343,2.157613031782265,0.05363297976773217,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9463670202322678,0.9463670202322678,0.0,0,1749118095.9855068,5394567368.564007,111770937139.13449,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1008,3.410776215666226,0.057715249998575115,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9422847500014249,0.9422847500014249,0.0,0,1538513587.3881545,4122624757.1252565,19113828849.05717,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,862,1.9467852481380086,0.06909266364007995,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9309073363599201,0.9309073363599201,0.0,0,1903689740.156497,8570499364.499999,137929133922.95834,0.0,Q1_Q5_PAIR
2016-01-29,2015-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1337,2.2919385257269096,0.05086039194924311,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.949139608050757,0.949139608050757,0.0,0,1383464018.1055,4312541228.241751,63331711611.18501,0.0,Q1_Q5_PAIR
2016-03-31,2016-02-29,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1326,1.9662159978529816,0.06585384520057902,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.934146154799421,0.934146154799421,0.0,0,1537546061.790209,6265492007.714543,161467791271.72147,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1001,3.3624240731895227,0.057644746158243346,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9423552538417566,0.9423552538417566,0.0,0,1518373376.284781,3970180329.1090374,20063219152.316177,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,887,3.0786427650318062,0.055149628137598584,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9448503718624013,0.9448503718624013,0.0,0,1373041368.402915,4181764595.4535785,26309215573.972366,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,914,2.2603905747727078,0.07671610379529199,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9232838962047081,0.9232838962047081,0.0,0,1926930949.4190032,6874070384.464998,157988925815.01923,0.0,Q1_Q5_PAIR
2016-03-31,2016-02-29,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1447,2.493319441981729,0.053743835330057305,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9462561646699426,0.9462561646699426,0.0,0,1440902099.1074083,4545697300.055009,82245509571.77608,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,877,2.0377194885598535,0.08136399917017952,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9186360008298204,0.9186360008298204,0.0,0,1978135957.6143038,6726384471.0,167541485691.64694,0.0,Q1_Q5_PAIR
2016-03-31,2016-02-29,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1303,1.8692364871580383,0.062045991172123706,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9379540088278764,0.9379540088278764,0.0,0,1533882715.6594615,6661512833.0,136209815515.27597,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,837,1.7090208519259664,0.0814819655559965,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9185180344440036,0.9185180344440036,0.0,0,2073449158.9676774,9604926301.405058,161318866362.60223,0.0,Q1_Q5_PAIR
2015-10-30,2015-09-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,828,1.3916244241796945,0.05829137921582282,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9417086207841773,0.9417086207841773,0.0,0,1717737272.5392408,15782122972.275002,202626710031.47498,0.0,Q1_Q5_PAIR
2016-02-29,2016-01-29,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1092,1.5722342306279147,0.07390368449829184,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.926096315501708,0.926096315501708,0.0,0,1130409456.2634885,8195123637.085468,149165172409.71362,0.0,Q1_Q5_PAIR
2016-03-31,2016-02-29,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1130,1.6326461657230402,0.05627246548143034,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9437275345185697,0.9437275345185697,0.0,0,1397991324.2072968,8196412592.234977,125261885685.12076,0.0,Q1_Q5_PAIR
2016-04-29,2016-03-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1132,1.563725749166744,0.06980988877968063,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9301901112203194,0.9301901112203194,0.0,0,1678347097.8476782,10642024510.197603,184242920283.99973,0.0,Q1_Q5_PAIR
2016-06-30,2016-05-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1164,1.5211195017285708,0.05661136795481745,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9433886320451824,0.9433886320451824,0.0,0,1399330668.1269147,13067553605.929817,165629985562.0415,0.0,Q1_Q5_PAIR
2017-05-31,2017-04-28,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1354,1.4962127162992322,0.05886650124823829,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9411334987517618,0.9411334987517618,0.0,0,703649744.5024785,7844982576.752672,87816237055.94644,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,685,1.757007275967854,0.08565337343334822,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9143466265666518,0.9143466265666518,0.0,0,1815143199.9165893,8025817371.8929405,100905838419.98383,0.0,Q1_Q5_PAIR
2015-09-30,2015-08-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,639,1.6418598271406781,0.07075928289585344,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9292407171041466,0.9292407171041466,0.0,0,791784054.2880169,5638003804.724967,77008566589.71654,0.0,Q1_Q5_PAIR
2015-10-30,2015-09-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,653,1.6864554920683577,0.05143636081071854,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9485636391892815,0.9485636391892815,0.0,0,1375845951.7001257,7842211601.186547,124722860837.15482,0.0,Q1_Q5_PAIR
2016-02-29,2016-01-29,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,939,1.7286025944822514,0.07291384426810679,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9270861557318931,0.9270861557318931,0.0,0,994955598.7134185,4802099410.725,111881036183.94498,0.0,Q1_Q5_PAIR
2016-03-31,2016-02-29,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1034,1.9483066392290664,0.06680465488370961,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9331953451162904,0.9331953451162904,0.0,0,1227847395.7852592,5074723722.34596,106545626776.20871,0.0,Q1_Q5_PAIR
2016-04-29,2016-03-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1032,1.797127481547757,0.06982634193970552,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9301736580602944,0.9301736580602944,0.0,0,1475446700.1360672,5781995294.049089,94323580017.1945,0.0,Q1_Q5_PAIR
2017-05-31,2017-04-28,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1344,1.4753735081535857,0.06023972914345245,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9397602708565476,0.9397602708565476,0.0,0,689526315.6504035,8080097154.282501,95938102689.53789,0.0,Q1_Q5_PAIR
2017-12-29,2017-11-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1448,1.2263822883383473,0.05120466961430296,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9487953303856971,0.9487953303856971,0.0,0,595725112.7148038,11392213472.385344,195445871252.96588,0.0,Q1_Q5_PAIR
2018-02-28,2018-01-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1482,1.2889311577789593,0.05586259192935997,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9441374080706402,0.9441374080706402,0.0,0,610281648.427017,9950012067.947567,120373213998.99316,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,820,1.6149619576341527,0.09426786308911579,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9057321369108842,0.9057321369108842,0.0,0,2109415036.0950644,11074066393.041162,151474670550.14767,0.0,Q1_Q5_PAIR
2015-09-30,2015-08-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,825,1.5654045027390002,0.06652229268787078,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9334777073121292,0.9334777073121292,0.0,0,1085137489.6885965,7999695859.843632,122589661636.03854,0.0,Q1_Q5_PAIR
2016-02-29,2016-01-29,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1074,1.4806141100920336,0.06261627095618874,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9373837290438112,0.9373837290438112,0.0,0,1165788571.7589214,9125300965.030485,188545667291.39502,0.0,Q1_Q5_PAIR
2016-03-31,2016-02-29,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1169,1.8066193306396834,0.06056752647886463,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9394324735211353,0.9394324735211353,0.0,0,1353925076.4259722,5859421355.990334,140836245366.3315,0.0,Q1_Q5_PAIR
2016-04-29,2016-03-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1146,1.6283844807172776,0.0841133416281061,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.915886658371894,0.915886658371894,0.0,0,1673410049.2585094,8201172830.826426,160457957870.64508,0.0,Q1_Q5_PAIR
2017-05-31,2017-04-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1406,1.6911908327889549,0.05629997008685919,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9437000299131408,0.9437000299131408,0.0,0,685471365.365,4901957332.868176,87095635359.10265,0.0,Q1_Q5_PAIR
2015-08-31,2015-07-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,868,1.890283069870924,0.07149210915425142,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9285078908457487,0.9285078908457487,0.0,0,1875587492.7474287,8351473234.5,165551281313.98294,0.0,Q1_Q5_PAIR
2015-12-31,2015-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1069,2.148054080935614,0.05040086174363105,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9495991382563689,0.9495991382563689,0.0,0,1767051905.033628,5524926128.209936,79384157202.1383,0.0,Q1_Q5_PAIR
2016-02-29,2016-01-29,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1137,1.780738952818584,0.06884541564920114,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9311545843507989,0.9311545843507989,0.0,0,1100112774.650876,5265982487.872623,151728382258.73596,0.0,Q1_Q5_PAIR
2016-03-31,2016-02-29,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1224,2.06878435526607,0.06950126895782721,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9304987310421728,0.9304987310421728,0.0,0,1337931702.616112,5166763478.081984,130071560895.27716,0.0,Q1_Q5_PAIR
